spot_strike_ratio,ttm,risk_free_rate,volatility,avg_type,monte_carlo_price,net_price
1.0000,1.0000,0.1000,0.1187,ARITHMETIC,0.0579,0.0581
1.0000,1.0000,0.1000,0.1465,ARITHMETIC,0.0634,0.0634
1.0000,1.0000,0.1000,0.4133,ARITHMETIC,0.1245,0.1245
1.0000,1.0000,0.1000,0.3780,ARITHMETIC,0.1159,0.1160
1.0000,1.0000,0.1000,0.1865,ARITHMETIC,0.0717,0.0716
1.0000,1.0000,0.1000,0.3280,ARITHMETIC,0.1040,0.1041
1.0000,1.0000,0.1000,0.3561,ARITHMETIC,0.1107,0.1107
1.0000,1.0000,0.1000,0.1980,ARITHMETIC,0.0742,0.0741
1.0000,1.0000,0.1000,0.4930,ARITHMETIC,0.1445,0.1445
1.0000,1.0000,0.1000,0.4840,ARITHMETIC,0.1423,0.1422
1.0000,1.0000,0.1000,0.1106,ARITHMETIC,0.0564,0.0566
1.0000,1.0000,0.1000,0.1104,ARITHMETIC,0.0564,0.0566
1.0000,1.0000,0.1000,0.2873,ARITHMETIC,0.0945,0.0945
1.0000,1.0000,0.1000,0.3493,ARITHMETIC,0.1090,0.1091
1.0000,1.0000,0.1000,0.3306,ARITHMETIC,0.1046,0.1047
1.0000,1.0000,0.1000,0.0834,ARITHMETIC,0.0519,0.0520
1.0000,1.0000,0.1000,0.4359,ARITHMETIC,0.1301,0.1301
1.0000,1.0000,0.1000,0.0558,ARITHMETIC,0.0484,0.0479
1.0000,1.0000,0.1000,0.2742,ARITHMETIC,0.0915,0.0914
1.0000,1.0000,0.1000,0.5183,ARITHMETIC,0.1510,0.1510
1.0000,1.0000,0.1000,0.2889,ARITHMETIC,0.0949,0.0949
1.0000,1.0000,0.1000,0.3782,ARITHMETIC,0.1159,0.1160
1.0000,1.0000,0.1000,0.2968,ARITHMETIC,0.0967,0.0967
1.0000,1.0000,0.1000,0.4345,ARITHMETIC,0.1297,0.1297
1.0000,1.0000,0.1000,0.4835,ARITHMETIC,0.1421,0.1420
1.0000,1.0000,0.1000,0.2917,ARITHMETIC,0.0955,0.0955
1.0000,1.0000,0.1000,0.3486,ARITHMETIC,0.1089,0.1090
1.0000,1.0000,0.1000,0.5106,ARITHMETIC,0.1490,0.1490
1.0000,1.0000,0.1000,0.1030,ARITHMETIC,0.0551,0.0553
1.0000,1.0000,0.1000,0.2555,ARITHMETIC,0.0872,0.0871
1.0000,1.0000,0.1000,0.3074,ARITHMETIC,0.0992,0.0992
1.0000,1.0000,0.1000,0.4032,ARITHMETIC,0.1220,0.1221
1.0000,1.0000,0.1000,0.1613,ARITHMETIC,0.0664,0.0663
1.0000,1.0000,0.1000,0.2222,ARITHMETIC,0.0795,0.0795
1.0000,1.0000,0.1000,0.2825,ARITHMETIC,0.0934,0.0934
1.0000,1.0000,0.1000,0.1715,ARITHMETIC,0.0685,0.0684
1.0000,1.0000,0.1000,0.1655,ARITHMETIC,0.0673,0.0672
1.0000,1.0000,0.1000,0.4010,ARITHMETIC,0.1215,0.1215
1.0000,1.0000,0.1000,0.4060,ARITHMETIC,0.1227,0.1227
1.0000,1.0000,0.1000,0.5160,ARITHMETIC,0.1504,0.1504
1.0000,1.0000,0.1000,0.4670,ARITHMETIC,0.1379,0.1378
1.0000,1.0000,0.1000,0.3653,ARITHMETIC,0.1128,0.1129
1.0000,1.0000,0.1000,0.3651,ARITHMETIC,0.1128,0.1129
1.0000,1.0000,0.1000,0.4649,ARITHMETIC,0.1374,0.1373
1.0000,1.0000,0.1000,0.2696,ARITHMETIC,0.0904,0.0903
1.0000,1.0000,0.1000,0.0744,ARITHMETIC,0.0506,0.0506
1.0000,1.0000,0.1000,0.1469,ARITHMETIC,0.0635,0.0634
1.0000,1.0000,0.1000,0.5081,ARITHMETIC,0.1484,0.1484
1.0000,1.0000,0.1000,0.2591,ARITHMETIC,0.0880,0.0879
1.0000,1.0000,0.1000,0.1523,ARITHMETIC,0.0645,0.0645
1.0000,1.0000,0.1000,0.1935,ARITHMETIC,0.0732,0.0731
1.0000,1.0000,0.1000,0.2701,ARITHMETIC,0.0905,0.0905
1.0000,1.0000,0.1000,0.5490,ARITHMETIC,0.1590,0.1592
1.0000,1.0000,0.1000,0.3081,ARITHMETIC,0.0994,0.0994
1.0000,1.0000,0.1000,0.2494,ARITHMETIC,0.0857,0.0857
1.0000,1.0000,0.1000,0.0713,ARITHMETIC,0.0501,0.0501
1.0000,1.0000,0.1000,0.4743,ARITHMETIC,0.1398,0.1397
1.0000,1.0000,0.1000,0.2083,ARITHMETIC,0.0764,0.0764
1.0000,1.0000,0.1000,0.0968,ARITHMETIC,0.0540,0.0542
1.0000,1.0000,0.1000,0.2267,ARITHMETIC,0.0806,0.0805
1.0000,1.0000,0.1000,0.1936,ARITHMETIC,0.0732,0.0731
1.0000,1.0000,0.1000,0.1280,ARITHMETIC,0.0597,0.0598
1.0000,1.0000,0.1000,0.4313,ARITHMETIC,0.1289,0.1289
1.0000,1.0000,0.1000,0.4099,ARITHMETIC,0.1236,0.1237
1.0000,1.0000,0.1000,0.1556,ARITHMETIC,0.0652,0.0652
1.0000,1.0000,0.1000,0.4934,ARITHMETIC,0.1447,0.1446
1.0000,1.0000,0.1000,0.3128,ARITHMETIC,0.1005,0.1005
1.0000,1.0000,0.1000,0.4258,ARITHMETIC,0.1276,0.1276
1.0000,1.0000,0.1000,0.2327,ARITHMETIC,0.0819,0.0818
1.0000,1.0000,0.1000,0.2823,ARITHMETIC,0.0933,0.0933
1.0000,1.0000,0.1000,0.0646,ARITHMETIC,0.0493,0.0491
1.0000,1.0000,0.1000,0.3904,ARITHMETIC,0.1189,0.1190
1.0000,1.0000,0.1000,0.1541,ARITHMETIC,0.0649,0.0649
1.0000,1.0000,0.1000,0.2408,ARITHMETIC,0.0838,0.0837
1.0000,1.0000,0.1000,0.3812,ARITHMETIC,0.1166,0.1167
1.0000,1.0000,0.1000,0.1249,ARITHMETIC,0.0591,0.0592
1.0000,1.0000,0.1000,0.3698,ARITHMETIC,0.1139,0.1140
1.0000,1.0000,0.1000,0.3790,ARITHMETIC,0.1161,0.1162
1.0000,1.0000,0.1000,0.5457,ARITHMETIC,0.1581,0.1583
1.0000,1.0000,0.1000,0.0637,ARITHMETIC,0.0492,0.0490
1.0000,1.0000,0.1000,0.3251,ARITHMETIC,0.1033,0.1034
1.0000,1.0000,0.1000,0.2282,ARITHMETIC,0.0809,0.0808
1.0000,1.0000,0.1000,0.3369,ARITHMETIC,0.1061,0.1062
1.0000,1.0000,0.1000,0.2768,ARITHMETIC,0.0921,0.0920
1.0000,1.0000,0.1000,0.4018,ARITHMETIC,0.1217,0.1217
1.0000,1.0000,0.1000,0.3036,ARITHMETIC,0.0983,0.0983
1.0000,1.0000,0.1000,0.0821,ARITHMETIC,0.0517,0.0518
1.0000,1.0000,0.1000,0.4932,ARITHMETIC,0.1446,0.1445
1.0000,1.0000,0.1000,0.2957,ARITHMETIC,0.0965,0.0964
1.0000,1.0000,0.1000,0.2646,ARITHMETIC,0.0892,0.0892
1.0000,1.0000,0.1000,0.3514,ARITHMETIC,0.1095,0.1096
1.0000,1.0000,0.1000,0.5158,ARITHMETIC,0.1504,0.1504
1.0000,1.0000,0.1000,0.4772,ARITHMETIC,0.1405,0.1404
1.0000,1.0000,0.1000,0.1370,ARITHMETIC,0.0615,0.0615
1.0000,1.0000,0.1000,0.0591,ARITHMETIC,0.0487,0.0483
1.0000,1.0000,0.1000,0.0931,ARITHMETIC,0.0534,0.0536
1.0000,1.0000,0.1000,0.3961,ARITHMETIC,0.1203,0.1203
1.0000,1.0000,0.1000,0.2979,ARITHMETIC,0.0970,0.0970
1.0000,1.0000,0.1000,0.4100,ARITHMETIC,0.1237,0.1237
1.0000,1.0000,0.1000,0.4605,ARITHMETIC,0.1363,0.1362
1.0000,1.0000,0.1000,0.4068,ARITHMETIC,0.1229,0.1229
1.0000,1.0000,0.1000,0.2687,ARITHMETIC,0.0902,0.0901
1.0000,1.0000,0.1000,0.2909,ARITHMETIC,0.0953,0.0953
1.0000,1.0000,0.1000,0.4821,ARITHMETIC,0.1418,0.1417
1.0000,1.0000,0.1000,0.1588,ARITHMETIC,0.0659,0.0658
1.0000,1.0000,0.1000,0.2402,ARITHMETIC,0.0836,0.0836
1.0000,1.0000,0.1000,0.4314,ARITHMETIC,0.1290,0.1290
1.0000,1.0000,0.1000,0.2765,ARITHMETIC,0.0920,0.0920
1.0000,1.0000,0.1000,0.2329,ARITHMETIC,0.0820,0.0819
1.0000,1.0000,0.1000,0.5176,ARITHMETIC,0.1508,0.1509
1.0000,1.0000,0.1000,0.0579,ARITHMETIC,0.0486,0.0482
1.0000,1.0000,0.1000,0.3382,ARITHMETIC,0.1064,0.1065
1.0000,1.0000,0.1000,0.5365,ARITHMETIC,0.1557,0.1558
1.0000,1.0000,0.1000,0.4605,ARITHMETIC,0.1363,0.1362
1.0000,1.0000,0.1000,0.1002,ARITHMETIC,0.0546,0.0548
1.0000,1.0000,0.1000,0.1114,ARITHMETIC,0.0566,0.0568
1.0000,1.0000,0.1000,0.1572,ARITHMETIC,0.0655,0.0655
1.0000,1.0000,0.1000,0.5394,ARITHMETIC,0.1565,0.1566
1.0000,1.0000,0.1000,0.1735,ARITHMETIC,0.0689,0.0688
1.0000,1.0000,0.1000,0.0614,ARITHMETIC,0.0490,0.0487
1.0000,1.0000,0.1000,0.5300,ARITHMETIC,0.1540,0.1541
1.0000,1.0000,0.1000,0.3098,ARITHMETIC,0.0998,0.0998
1.0000,1.0000,0.1000,0.1292,ARITHMETIC,0.0600,0.0600
1.0000,1.0000,0.1000,0.4397,ARITHMETIC,0.1311,0.1310
1.0000,1.0000,0.1000,0.3729,ARITHMETIC,0.1147,0.1148
1.0000,1.0000,0.1000,0.1005,ARITHMETIC,0.0547,0.0549
1.0000,1.0000,0.1000,0.3465,ARITHMETIC,0.1084,0.1085
1.0000,1.0000,0.1000,0.4816,ARITHMETIC,0.1416,0.1415
1.0000,1.0000,0.1000,0.1370,ARITHMETIC,0.0615,0.0615
1.0000,1.0000,0.1000,0.2219,ARITHMETIC,0.0795,0.0794
1.0000,1.0000,0.1000,0.1533,ARITHMETIC,0.0648,0.0647
1.0000,1.0000,0.1000,0.0680,ARITHMETIC,0.0497,0.0496
1.0000,1.0000,0.1000,0.0772,ARITHMETIC,0.0509,0.0511
1.0000,1.0000,0.1000,0.2984,ARITHMETIC,0.0971,0.0971
1.0000,1.0000,0.1000,0.4313,ARITHMETIC,0.1289,0.1289
1.0000,1.0000,0.1000,0.2947,ARITHMETIC,0.0962,0.0962
1.0000,1.0000,0.1000,0.3472,ARITHMETIC,0.1085,0.1086
1.0000,1.0000,0.1000,0.3727,ARITHMETIC,0.1146,0.1147
1.0000,1.0000,0.1000,0.2240,ARITHMETIC,0.0799,0.0799
1.0000,1.0000,0.1000,0.1051,ARITHMETIC,0.0554,0.0557
1.0000,1.0000,0.1000,0.2887,ARITHMETIC,0.0948,0.0948
1.0000,1.0000,0.1000,0.3405,ARITHMETIC,0.1070,0.1070
1.0000,1.0000,0.1000,0.3773,ARITHMETIC,0.1157,0.1158
1.0000,1.0000,0.1000,0.0801,ARITHMETIC,0.0514,0.0515
1.0000,1.0000,0.1000,0.3476,ARITHMETIC,0.1086,0.1087
1.0000,1.0000,0.1000,0.2525,ARITHMETIC,0.0865,0.0864
1.0000,1.0000,0.1000,0.3106,ARITHMETIC,0.0999,0.1000
1.0000,1.0000,0.1000,0.2711,ARITHMETIC,0.0907,0.0907
1.0000,1.0000,0.1000,0.2580,ARITHMETIC,0.0877,0.0877
1.0000,1.0000,0.1000,0.4421,ARITHMETIC,0.1317,0.1316
1.0000,1.0000,0.1000,0.4635,ARITHMETIC,0.1371,0.1370
1.0000,1.0000,0.1000,0.4918,ARITHMETIC,0.1442,0.1442
1.0000,1.0000,0.1000,0.2148,ARITHMETIC,0.0779,0.0778
1.0000,1.0000,0.1000,0.3324,ARITHMETIC,0.1050,0.1051
1.0000,1.0000,0.1000,0.4260,ARITHMETIC,0.1276,0.1276
1.0000,1.0000,0.1000,0.3901,ARITHMETIC,0.1188,0.1189
1.0000,1.0000,0.1000,0.2479,ARITHMETIC,0.0854,0.0853
1.0000,1.0000,0.1000,0.0771,ARITHMETIC,0.0509,0.0510
1.0000,1.0000,0.1000,0.3087,ARITHMETIC,0.0995,0.0995
1.0000,1.0000,0.1000,0.1592,ARITHMETIC,0.0660,0.0659
1.0000,1.0000,0.1000,0.3903,ARITHMETIC,0.1188,0.1189
1.0000,1.0000,0.1000,0.4770,ARITHMETIC,0.1405,0.1404
1.0000,1.0000,0.1000,0.4489,ARITHMETIC,0.1334,0.1333
1.0000,1.0000,0.1000,0.0712,ARITHMETIC,0.0501,0.0501
1.0000,1.0000,0.1000,0.1761,ARITHMETIC,0.0694,0.0694
1.0000,1.0000,0.1000,0.0536,ARITHMETIC,0.0481,0.0475
1.0000,1.0000,0.1000,0.3626,ARITHMETIC,0.1122,0.1123
1.0000,1.0000,0.1000,0.1309,ARITHMETIC,0.0603,0.0603
1.0000,1.0000,0.1000,0.4707,ARITHMETIC,0.1389,0.1388
1.0000,1.0000,0.1000,0.1330,ARITHMETIC,0.0607,0.0607
1.0000,1.0000,0.1000,0.3519,ARITHMETIC,0.1097,0.1097
1.0000,1.0000,0.1000,0.0897,ARITHMETIC,0.0529,0.0531
1.0000,1.0000,0.1000,0.4392,ARITHMETIC,0.1309,0.1309
1.0000,1.0000,0.1000,0.3465,ARITHMETIC,0.1084,0.1085
1.0000,1.0000,0.1000,0.5060,ARITHMETIC,0.1479,0.1478
1.0000,1.0000,0.1000,0.5169,ARITHMETIC,0.1506,0.1507
1.0000,1.0000,0.1000,0.2182,ARITHMETIC,0.0786,0.0786
1.0000,1.0000,0.1000,0.1491,ARITHMETIC,0.0639,0.0639
1.0000,1.0000,0.1000,0.3200,ARITHMETIC,0.1022,0.1022
1.0000,1.0000,0.1000,0.4830,ARITHMETIC,0.1420,0.1419
1.0000,1.0000,0.1000,0.2356,ARITHMETIC,0.0826,0.0825
1.0000,1.0000,0.1000,0.1040,ARITHMETIC,0.0553,0.0555
1.0000,1.0000,0.1000,0.2914,ARITHMETIC,0.0955,0.0954
1.0000,1.0000,0.1000,0.0838,ARITHMETIC,0.0519,0.0521
1.0000,1.0000,0.1000,0.0990,ARITHMETIC,0.0544,0.0546
1.0000,1.0000,0.1000,0.3876,ARITHMETIC,0.1182,0.1183
1.0000,1.0000,0.1000,0.5378,ARITHMETIC,0.1560,0.1562
1.0000,1.0000,0.1000,0.1229,ARITHMETIC,0.0587,0.0589
1.0000,1.0000,0.1000,0.1876,ARITHMETIC,0.0719,0.0718
1.0000,1.0000,0.1000,0.4715,ARITHMETIC,0.1391,0.1390
1.0000,1.0000,0.1000,0.2026,ARITHMETIC,0.0752,0.0751
1.0000,1.0000,0.1000,0.2122,ARITHMETIC,0.0773,0.0772
1.0000,1.0000,0.1000,0.1507,ARITHMETIC,0.0642,0.0642
1.0000,1.0000,0.1000,0.1203,ARITHMETIC,0.0582,0.0584
1.0000,1.0000,0.1000,0.4508,ARITHMETIC,0.1339,0.1338
1.0000,1.0000,0.1000,0.2630,ARITHMETIC,0.0889,0.0888
1.0000,1.0000,0.1000,0.3005,ARITHMETIC,0.0976,0.0976
1.0000,1.0000,0.1000,0.1070,ARITHMETIC,0.0558,0.0560
1.0000,1.0000,0.1000,0.4933,ARITHMETIC,0.1446,0.1445
1.0000,1.0000,0.1000,0.1899,ARITHMETIC,0.0724,0.0723
1.0000,1.0000,0.1000,0.1011,ARITHMETIC,0.0548,0.0550
1.0000,1.0000,0.1000,0.5161,ARITHMETIC,0.1505,0.1505
1.0000,1.0000,0.1000,0.3988,ARITHMETIC,0.1209,0.1210
1.0000,1.0000,0.1000,0.4250,ARITHMETIC,0.1274,0.1274
1.0000,1.0000,0.1000,0.4709,ARITHMETIC,0.1389,0.1388
1.0000,1.0000,0.1000,0.4346,ARITHMETIC,0.1298,0.1297
1.0000,1.0000,0.1000,0.2904,ARITHMETIC,0.0952,0.0952
1.0000,1.0000,0.1000,0.4834,ARITHMETIC,0.1421,0.1420
1.0000,1.0000,0.1000,0.2647,ARITHMETIC,0.0893,0.0892
1.0000,1.0000,0.1000,0.4042,ARITHMETIC,0.1222,0.1223
1.0000,1.0000,0.1000,0.2484,ARITHMETIC,0.0855,0.0854
1.0000,1.0000,0.1000,0.2655,ARITHMETIC,0.0894,0.0894
1.0000,1.0000,0.1000,0.2892,ARITHMETIC,0.0949,0.0949
1.0000,1.0000,0.1000,0.5379,ARITHMETIC,0.1561,0.1562
1.0000,1.0000,0.1000,0.0869,ARITHMETIC,0.0524,0.0526
1.0000,1.0000,0.1000,0.3642,ARITHMETIC,0.1126,0.1127
1.0000,1.0000,0.1000,0.2034,ARITHMETIC,0.0753,0.0753
1.0000,1.0000,0.1000,0.2346,ARITHMETIC,0.0824,0.0823
1.0000,1.0000,0.1000,0.5405,ARITHMETIC,0.1568,0.1569
1.0000,1.0000,0.1000,0.4529,ARITHMETIC,0.1344,0.1343
1.0000,1.0000,0.1000,0.3720,ARITHMETIC,0.1145,0.1145
1.0000,1.0000,0.1000,0.0777,ARITHMETIC,0.0510,0.0511
1.0000,1.0000,0.1000,0.1863,ARITHMETIC,0.0716,0.0716
1.0000,1.0000,0.1000,0.4066,ARITHMETIC,0.1228,0.1229
1.0000,1.0000,0.1000,0.2377,ARITHMETIC,0.0831,0.0830
1.0000,1.0000,0.1000,0.1396,ARITHMETIC,0.0620,0.0620
1.0000,1.0000,0.1000,0.4908,ARITHMETIC,0.1440,0.1439
1.0000,1.0000,0.1000,0.3842,ARITHMETIC,0.1174,0.1175
1.0000,1.0000,0.1000,0.2269,ARITHMETIC,0.0806,0.0805
1.0000,1.0000,0.1000,0.3508,ARITHMETIC,0.1094,0.1095
1.0000,1.0000,0.1000,0.1293,ARITHMETIC,0.0600,0.0600
1.0000,1.0000,0.1000,0.3902,ARITHMETIC,0.1188,0.1189
1.0000,1.0000,0.1000,0.1868,ARITHMETIC,0.0717,0.0717
1.0000,1.0000,0.1000,0.5263,ARITHMETIC,0.1531,0.1531
1.0000,1.0000,0.1000,0.4558,ARITHMETIC,0.1351,0.1350
1.0000,1.0000,0.1000,0.1821,ARITHMETIC,0.0707,0.0707
1.0000,1.0000,0.1000,0.1328,ARITHMETIC,0.0606,0.0607
1.0000,1.0000,0.1000,0.2115,ARITHMETIC,0.0771,0.0771
1.0000,1.0000,0.1000,0.3324,ARITHMETIC,0.1050,0.1051
1.0000,1.0000,0.1000,0.0581,ARITHMETIC,0.0486,0.0482
1.0000,1.0000,0.1000,0.3599,ARITHMETIC,0.1115,0.1116
1.0000,1.0000,0.1000,0.0926,ARITHMETIC,0.0533,0.0535
1.0000,1.0000,0.1000,0.0591,ARITHMETIC,0.0487,0.0483
1.0000,1.0000,0.1000,0.1601,ARITHMETIC,0.0662,0.0661
1.0000,1.0000,0.1000,0.4745,ARITHMETIC,0.1398,0.1397
1.0000,1.0000,0.1000,0.2321,ARITHMETIC,0.0818,0.0817
1.0000,1.0000,0.1000,0.1997,ARITHMETIC,0.0745,0.0745
1.0000,1.0000,0.1000,0.0931,ARITHMETIC,0.0534,0.0536
1.0000,1.0000,0.1000,0.2416,ARITHMETIC,0.0840,0.0839
1.0000,1.0000,0.1000,0.5424,ARITHMETIC,0.1572,0.1574
1.0000,1.0000,0.1000,0.4033,ARITHMETIC,0.1220,0.1221
1.0000,1.0000,0.1000,0.2907,ARITHMETIC,0.0953,0.0953
1.0000,1.0000,0.1000,0.0821,ARITHMETIC,0.0517,0.0518
1.0000,1.0000,0.1000,0.2300,ARITHMETIC,0.0813,0.0812
1.0000,1.0000,0.1000,0.2325,ARITHMETIC,0.0819,0.0818
1.0000,1.0000,0.1000,0.0699,ARITHMETIC,0.0500,0.0499
1.0000,1.0000,0.1000,0.4110,ARITHMETIC,0.1239,0.1240
1.0000,1.0000,0.1000,0.3514,ARITHMETIC,0.1095,0.1096
1.0000,1.0000,0.1000,0.1627,ARITHMETIC,0.0667,0.0666
1.0000,1.0000,0.1000,0.2113,ARITHMETIC,0.0771,0.0770
1.0000,1.0000,0.1000,0.1315,ARITHMETIC,0.0604,0.0605
1.0000,1.0000,0.1000,0.4813,ARITHMETIC,0.1416,0.1415
1.0000,1.0000,0.1000,0.4027,ARITHMETIC,0.1219,0.1219
1.0000,1.0000,0.1000,0.2185,ARITHMETIC,0.0787,0.0786
1.0000,1.0000,0.1000,0.4539,ARITHMETIC,0.1346,0.1345
1.0000,1.0000,0.1000,0.2752,ARITHMETIC,0.0917,0.0916
1.0000,1.0000,0.1000,0.3479,ARITHMETIC,0.1087,0.1088
1.0000,1.0000,0.1000,0.5469,ARITHMETIC,0.1584,0.1586
1.0000,1.0000,0.1000,0.0636,ARITHMETIC,0.0492,0.0490
1.0000,1.0000,0.1000,0.3335,ARITHMETIC,0.1053,0.1054
1.0000,1.0000,0.1000,0.1484,ARITHMETIC,0.0638,0.0637
1.0000,1.0000,0.1000,0.3049,ARITHMETIC,0.0986,0.0986
1.0000,1.0000,0.1000,0.1275,ARITHMETIC,0.0596,0.0597
1.0000,1.0000,0.1000,0.2317,ARITHMETIC,0.0817,0.0816
1.0000,1.0000,0.1000,0.3536,ARITHMETIC,0.1100,0.1101
1.0000,1.0000,0.1000,0.1886,ARITHMETIC,0.0721,0.0721
1.0000,1.0000,0.1000,0.2123,ARITHMETIC,0.0773,0.0772
1.0000,1.0000,0.1000,0.5279,ARITHMETIC,0.1535,0.1536
1.0000,1.0000,0.1000,0.3123,ARITHMETIC,0.1003,0.1004
1.0000,1.0000,0.1000,0.4680,ARITHMETIC,0.1382,0.1381
1.0000,1.0000,0.1000,0.3711,ARITHMETIC,0.1142,0.1143
1.0000,1.0000,0.1000,0.4395,ARITHMETIC,0.1310,0.1310
1.0000,1.0000,0.1000,0.4735,ARITHMETIC,0.1396,0.1395
1.0000,1.0000,0.1000,0.0557,ARITHMETIC,0.0483,0.0478
1.0000,1.0000,0.1000,0.4782,ARITHMETIC,0.1408,0.1407
1.0000,1.0000,0.1000,0.4283,ARITHMETIC,0.1282,0.1282
1.0000,1.0000,0.1000,0.4132,ARITHMETIC,0.1245,0.1245
1.0000,1.0000,0.1000,0.1599,ARITHMETIC,0.0661,0.0660
1.0000,1.0000,0.1000,0.3602,ARITHMETIC,0.1116,0.1117
1.0000,1.0000,0.1000,0.0783,ARITHMETIC,0.0511,0.0512
1.0000,1.0000,0.1000,0.4417,ARITHMETIC,0.1316,0.1315
1.0000,1.0000,0.1000,0.4616,ARITHMETIC,0.1366,0.1365
1.0000,1.0000,0.1000,0.4318,ARITHMETIC,0.1291,0.1291
1.0000,1.0000,0.1000,0.3518,ARITHMETIC,0.1096,0.1097
1.0000,1.0000,0.1000,0.2809,ARITHMETIC,0.0930,0.0930
1.0000,1.0000,0.1000,0.2042,ARITHMETIC,0.0755,0.0755
1.0000,1.0000,0.1000,0.0524,ARITHMETIC,0.0480,0.0474
1.0000,1.0000,0.1000,0.0712,ARITHMETIC,0.0501,0.0501
1.0000,1.0000,0.1000,0.2431,ARITHMETIC,0.0843,0.0842
1.0000,1.0000,0.1000,0.4398,ARITHMETIC,0.1311,0.1310
1.0000,1.0000,0.1000,0.4663,ARITHMETIC,0.1378,0.1377
1.0000,1.0000,0.1000,0.2951,ARITHMETIC,0.0963,0.0963
1.0000,1.0000,0.1000,0.3682,ARITHMETIC,0.1135,0.1136
1.0000,1.0000,0.1000,0.2174,ARITHMETIC,0.0785,0.0784
1.0000,1.0000,0.1000,0.3364,ARITHMETIC,0.1060,0.1061
1.0000,1.0000,0.1000,0.3573,ARITHMETIC,0.1109,0.1110
1.0000,1.0000,0.1000,0.4183,ARITHMETIC,0.1257,0.1257
1.0000,1.0000,0.1000,0.1656,ARITHMETIC,0.0673,0.0672
1.0000,1.0000,0.1000,0.5230,ARITHMETIC,0.1522,0.1523
1.0000,1.0000,0.1000,0.3625,ARITHMETIC,0.1122,0.1123
1.0000,1.0000,0.1000,0.1874,ARITHMETIC,0.0719,0.0718
