spot_strike_ratio,ttm,risk_free_rate,volatility,avg_type,monte_carlo_price,net_price
1.0000,1.1065,0.1000,0.2000,ARITHMETIC,0.0797,0.0783
1.0000,0.6119,0.1000,0.2000,ARITHMETIC,0.0543,0.0561
1.0000,0.5283,0.1000,0.2000,ARITHMETIC,0.0494,0.0529
1.0000,0.7659,0.1000,0.2000,ARITHMETIC,0.0627,0.0623
1.0000,0.9788,0.1000,0.2000,ARITHMETIC,0.0736,0.0719
1.0000,1.3379,0.1000,0.2000,ARITHMETIC,0.0904,0.0909
1.0000,1.0993,0.1000,0.2000,ARITHMETIC,0.0794,0.0779
1.0000,1.2609,0.1000,0.2000,ARITHMETIC,0.0869,0.0865
1.0000,1.3639,0.1000,0.2000,ARITHMETIC,0.0915,0.0924
1.0000,1.0392,0.1000,0.2000,ARITHMETIC,0.0765,0.0749
1.0000,0.5117,0.1000,0.2000,ARITHMETIC,0.0484,0.0523
1.0000,0.7561,0.1000,0.2000,ARITHMETIC,0.0622,0.0619
1.0000,0.5312,0.1000,0.2000,ARITHMETIC,0.0496,0.0530
1.0000,0.9646,0.1000,0.2000,ARITHMETIC,0.0729,0.0713
1.0000,0.9881,0.1000,0.2000,ARITHMETIC,0.0740,0.0724
1.0000,1.2031,0.1000,0.2000,ARITHMETIC,0.0843,0.0834
1.0000,1.3208,0.1000,0.2000,ARITHMETIC,0.0896,0.0899
1.0000,0.9451,0.1000,0.2000,ARITHMETIC,0.0719,0.0703
1.0000,0.6371,0.1000,0.2000,ARITHMETIC,0.0557,0.0570
1.0000,0.8101,0.1000,0.2000,ARITHMETIC,0.0650,0.0642
1.0000,0.5500,0.1000,0.2000,ARITHMETIC,0.0507,0.0537
1.0000,0.8840,0.1000,0.2000,ARITHMETIC,0.0688,0.0675
1.0000,0.8031,0.1000,0.2000,ARITHMETIC,0.0647,0.0639
1.0000,0.5413,0.1000,0.2000,ARITHMETIC,0.0502,0.0534
1.0000,0.6744,0.1000,0.2000,ARITHMETIC,0.0578,0.0585
1.0000,0.5637,0.1000,0.2000,ARITHMETIC,0.0515,0.0542
1.0000,0.5204,0.1000,0.2000,ARITHMETIC,0.0490,0.0526
1.0000,1.0584,0.1000,0.2000,ARITHMETIC,0.0774,0.0759
1.0000,1.1859,0.1000,0.2000,ARITHMETIC,0.0835,0.0825
1.0000,0.8322,0.1000,0.2000,ARITHMETIC,0.0662,0.0652
1.0000,0.9412,0.1000,0.2000,ARITHMETIC,0.0717,0.0702
1.0000,1.0640,0.1000,0.2000,ARITHMETIC,0.0777,0.0761
1.0000,0.7204,0.1000,0.2000,ARITHMETIC,0.0603,0.0604
1.0000,0.9019,0.1000,0.2000,ARITHMETIC,0.0697,0.0683
1.0000,1.3192,0.1000,0.2000,ARITHMETIC,0.0895,0.0898
1.0000,1.3763,0.1000,0.2000,ARITHMETIC,0.0921,0.0931
1.0000,1.0539,0.1000,0.2000,ARITHMETIC,0.0772,0.0756
1.0000,1.1326,0.1000,0.2000,ARITHMETIC,0.0810,0.0796
1.0000,0.9786,0.1000,0.2000,ARITHMETIC,0.0735,0.0719
1.0000,0.8550,0.1000,0.2000,ARITHMETIC,0.0673,0.0662
1.0000,1.1494,0.1000,0.2000,ARITHMETIC,0.0818,0.0805
1.0000,0.7320,0.1000,0.2000,ARITHMETIC,0.0609,0.0609
1.0000,1.3466,0.1000,0.2000,ARITHMETIC,0.0908,0.0914
1.0000,0.7067,0.1000,0.2000,ARITHMETIC,0.0595,0.0598
1.0000,0.6563,0.1000,0.2000,ARITHMETIC,0.0568,0.0578
1.0000,0.7924,0.1000,0.2000,ARITHMETIC,0.0641,0.0634
1.0000,0.6389,0.1000,0.2000,ARITHMETIC,0.0558,0.0571
1.0000,0.6357,0.1000,0.2000,ARITHMETIC,0.0556,0.0570
1.0000,0.7034,0.1000,0.2000,ARITHMETIC,0.0593,0.0597
1.0000,1.0790,0.1000,0.2000,ARITHMETIC,0.0784,0.0769
1.0000,0.6296,0.1000,0.2000,ARITHMETIC,0.0553,0.0568
1.0000,0.9280,0.1000,0.2000,ARITHMETIC,0.0710,0.0695
