spot_strike_ratio,ttm,risk_free_rate,volatility,avg_type,price_strike_ratio,left_ci,right_ci
0.9000,1.1794,0.0500,0.2000,ARITHMETIC,0.0196,0.0186,0.0206
0.9000,1.1883,0.0500,0.2000,ARITHMETIC,0.0199,0.0189,0.0209
0.9000,0.6523,0.0500,0.2000,ARITHMETIC,0.0084,0.0079,0.0090
0.9000,0.6450,0.0500,0.2000,ARITHMETIC,0.0079,0.0074,0.0085
0.9000,0.9620,0.0500,0.2000,ARITHMETIC,0.0151,0.0143,0.0158
0.9000,1.0219,0.0500,0.2000,ARITHMETIC,0.0156,0.0148,0.0164
0.9000,0.7720,0.0500,0.2000,ARITHMETIC,0.0100,0.0094,0.0107
0.9000,0.6801,0.0500,0.2000,ARITHMETIC,0.0091,0.0085,0.0096
0.9000,1.0039,0.0500,0.2000,ARITHMETIC,0.0148,0.0140,0.0156
0.9000,1.1596,0.0500,0.2000,ARITHMETIC,0.0191,0.0181,0.0200
0.9000,0.7288,0.0500,0.2000,ARITHMETIC,0.0098,0.0092,0.0105
0.9000,0.7184,0.0500,0.2000,ARITHMETIC,0.0095,0.0089,0.0101
0.9000,1.4549,0.0500,0.2000,ARITHMETIC,0.0251,0.0240,0.0263
0.9000,1.2249,0.0500,0.2000,ARITHMETIC,0.0209,0.0198,0.0219
0.9000,0.5343,0.0500,0.2000,ARITHMETIC,0.0056,0.0052,0.0061
0.9000,1.4816,0.0500,0.2000,ARITHMETIC,0.0269,0.0257,0.0281
0.9000,0.5085,0.0500,0.2000,ARITHMETIC,0.0052,0.0047,0.0056
0.9000,0.7650,0.0500,0.2000,ARITHMETIC,0.0107,0.0100,0.0113
0.9000,1.4173,0.0500,0.2000,ARITHMETIC,0.0241,0.0230,0.0252
0.9000,0.5804,0.0500,0.2000,ARITHMETIC,0.0070,0.0065,0.0075
0.9000,1.3547,0.0500,0.2000,ARITHMETIC,0.0225,0.0215,0.0236
0.9000,0.6447,0.0500,0.2000,ARITHMETIC,0.0081,0.0076,0.0087
0.9000,0.6792,0.0500,0.2000,ARITHMETIC,0.0084,0.0079,0.0090
0.9000,1.2847,0.0500,0.2000,ARITHMETIC,0.0222,0.0212,0.0233
0.9000,1.3954,0.0500,0.2000,ARITHMETIC,0.0247,0.0235,0.0258
0.9000,0.9607,0.0500,0.2000,ARITHMETIC,0.0152,0.0143,0.0160
0.9000,0.5385,0.0500,0.2000,ARITHMETIC,0.0058,0.0054,0.0063
0.9000,0.8153,0.0500,0.2000,ARITHMETIC,0.0111,0.0105,0.0118
0.9000,0.5153,0.0500,0.2000,ARITHMETIC,0.0054,0.0050,0.0058
0.9000,0.8492,0.0500,0.2000,ARITHMETIC,0.0128,0.0121,0.0135
0.9000,1.1593,0.0500,0.2000,ARITHMETIC,0.0191,0.0181,0.0201
0.9000,0.7652,0.0500,0.2000,ARITHMETIC,0.0103,0.0097,0.0109
0.9000,1.1520,0.0500,0.2000,ARITHMETIC,0.0191,0.0181,0.0200
0.9000,1.4275,0.0500,0.2000,ARITHMETIC,0.0252,0.0240,0.0264
0.9000,0.9661,0.0500,0.2000,ARITHMETIC,0.0140,0.0133,0.0148
0.9000,0.7071,0.0500,0.2000,ARITHMETIC,0.0096,0.0090,0.0102
0.9000,1.4227,0.0500,0.2000,ARITHMETIC,0.0246,0.0235,0.0258
0.9000,1.4459,0.0500,0.2000,ARITHMETIC,0.0253,0.0242,0.0265
0.9000,0.6349,0.0500,0.2000,ARITHMETIC,0.0079,0.0073,0.0084
0.9000,1.3996,0.0500,0.2000,ARITHMETIC,0.0249,0.0237,0.0260
0.9000,0.7921,0.0500,0.2000,ARITHMETIC,0.0111,0.0105,0.0118
0.9000,0.6282,0.0500,0.2000,ARITHMETIC,0.0074,0.0069,0.0079
0.9000,0.6181,0.0500,0.2000,ARITHMETIC,0.0072,0.0068,0.0077
0.9000,1.2595,0.0500,0.2000,ARITHMETIC,0.0216,0.0205,0.0226
0.9000,0.5884,0.0500,0.2000,ARITHMETIC,0.0071,0.0066,0.0076
0.9000,1.2632,0.0500,0.2000,ARITHMETIC,0.0219,0.0208,0.0229
0.9000,0.7396,0.0500,0.2000,ARITHMETIC,0.0099,0.0093,0.0105
0.9000,0.9188,0.0500,0.2000,ARITHMETIC,0.0140,0.0133,0.0148
0.9000,0.6430,0.0500,0.2000,ARITHMETIC,0.0080,0.0074,0.0085
0.9000,1.1527,0.0500,0.2000,ARITHMETIC,0.0188,0.0179,0.0198
0.9000,0.9578,0.0500,0.2000,ARITHMETIC,0.0144,0.0137,0.0152
0.9000,0.8938,0.0500,0.2000,ARITHMETIC,0.0137,0.0130,0.0145
0.9000,1.3047,0.0500,0.2000,ARITHMETIC,0.0216,0.0206,0.0226
0.9000,0.9590,0.0500,0.2000,ARITHMETIC,0.0149,0.0141,0.0157
0.9000,1.1916,0.0500,0.2000,ARITHMETIC,0.0196,0.0186,0.0206
0.9000,1.2820,0.0500,0.2000,ARITHMETIC,0.0217,0.0207,0.0228
0.9000,1.1149,0.0500,0.2000,ARITHMETIC,0.0185,0.0176,0.0194
0.9000,1.4614,0.0500,0.2000,ARITHMETIC,0.0255,0.0244,0.0267
0.9000,1.0509,0.0500,0.2000,ARITHMETIC,0.0172,0.0163,0.0180
0.9000,0.7190,0.0500,0.2000,ARITHMETIC,0.0096,0.0090,0.0102
0.9000,1.0419,0.0500,0.2000,ARITHMETIC,0.0170,0.0161,0.0179
0.9000,0.7446,0.0500,0.2000,ARITHMETIC,0.0103,0.0097,0.0110
0.9000,0.5833,0.0500,0.2000,ARITHMETIC,0.0069,0.0064,0.0074
0.9000,1.2564,0.0500,0.2000,ARITHMETIC,0.0216,0.0205,0.0226
0.9000,0.7645,0.0500,0.2000,ARITHMETIC,0.0104,0.0097,0.0110
0.9000,0.8136,0.0500,0.2000,ARITHMETIC,0.0112,0.0105,0.0119
0.9000,1.4883,0.0500,0.2000,ARITHMETIC,0.0272,0.0260,0.0284
0.9000,0.9006,0.0500,0.2000,ARITHMETIC,0.0124,0.0117,0.0131
0.9000,0.9413,0.0500,0.2000,ARITHMETIC,0.0141,0.0133,0.0149
0.9000,1.4206,0.0500,0.2000,ARITHMETIC,0.0253,0.0242,0.0264
0.9000,1.2901,0.0500,0.2000,ARITHMETIC,0.0215,0.0204,0.0225
0.9000,1.3595,0.0500,0.2000,ARITHMETIC,0.0231,0.0220,0.0241
0.9000,0.9684,0.0500,0.2000,ARITHMETIC,0.0151,0.0143,0.0159
0.9000,0.7125,0.0500,0.2000,ARITHMETIC,0.0100,0.0094,0.0106
0.9000,0.5656,0.0500,0.2000,ARITHMETIC,0.0063,0.0058,0.0067
0.9000,0.5798,0.0500,0.2000,ARITHMETIC,0.0065,0.0060,0.0070
0.9000,0.6370,0.0500,0.2000,ARITHMETIC,0.0077,0.0072,0.0083
0.9000,0.7693,0.0500,0.2000,ARITHMETIC,0.0107,0.0101,0.0114
0.9000,1.2774,0.0500,0.2000,ARITHMETIC,0.0218,0.0207,0.0228
0.9000,0.7295,0.0500,0.2000,ARITHMETIC,0.0095,0.0088,0.0101
0.9000,0.9218,0.0500,0.2000,ARITHMETIC,0.0136,0.0129,0.0144
0.9000,0.9581,0.0500,0.2000,ARITHMETIC,0.0146,0.0138,0.0154
0.9000,0.8097,0.0500,0.2000,ARITHMETIC,0.0113,0.0107,0.0120
0.9000,0.6770,0.0500,0.2000,ARITHMETIC,0.0086,0.0080,0.0091
0.9000,0.7680,0.0500,0.2000,ARITHMETIC,0.0112,0.0105,0.0118
0.9000,1.3524,0.0500,0.2000,ARITHMETIC,0.0234,0.0223,0.0245
0.9000,1.4941,0.0500,0.2000,ARITHMETIC,0.0254,0.0242,0.0265
0.9000,0.8707,0.0500,0.2000,ARITHMETIC,0.0125,0.0118,0.0132
0.9000,0.9618,0.0500,0.2000,ARITHMETIC,0.0154,0.0146,0.0162
0.9000,0.8350,0.0500,0.2000,ARITHMETIC,0.0121,0.0114,0.0127
0.9000,0.8654,0.0500,0.2000,ARITHMETIC,0.0126,0.0119,0.0133
0.9000,1.1872,0.0500,0.2000,ARITHMETIC,0.0208,0.0198,0.0217
0.9000,1.2353,0.0500,0.2000,ARITHMETIC,0.0213,0.0203,0.0223
0.9000,0.8170,0.0500,0.2000,ARITHMETIC,0.0114,0.0107,0.0121
0.9000,0.6450,0.0500,0.2000,ARITHMETIC,0.0077,0.0072,0.0083
0.9000,1.2075,0.0500,0.2000,ARITHMETIC,0.0207,0.0197,0.0217
0.9000,0.9394,0.0500,0.2000,ARITHMETIC,0.0146,0.0138,0.0154
0.9000,1.4163,0.0500,0.2000,ARITHMETIC,0.0247,0.0236,0.0258
0.9000,0.9093,0.0500,0.2000,ARITHMETIC,0.0144,0.0136,0.0152
0.9000,0.5277,0.0500,0.2000,ARITHMETIC,0.0055,0.0051,0.0059
0.9000,1.2261,0.0500,0.2000,ARITHMETIC,0.0200,0.0190,0.0210
0.9000,1.4858,0.0500,0.2000,ARITHMETIC,0.0261,0.0249,0.0273
0.9000,0.9664,0.0500,0.2000,ARITHMETIC,0.0146,0.0138,0.0153
0.9000,1.4526,0.0500,0.2000,ARITHMETIC,0.0258,0.0247,0.0270
0.9000,0.6626,0.0500,0.2000,ARITHMETIC,0.0084,0.0079,0.0090
0.9000,0.7129,0.0500,0.2000,ARITHMETIC,0.0097,0.0091,0.0103
0.9000,0.8415,0.0500,0.2000,ARITHMETIC,0.0122,0.0114,0.0129
0.9000,0.9059,0.0500,0.2000,ARITHMETIC,0.0135,0.0127,0.0143
0.9000,1.3995,0.0500,0.2000,ARITHMETIC,0.0239,0.0228,0.0250
0.9000,1.4725,0.0500,0.2000,ARITHMETIC,0.0264,0.0252,0.0276
0.9000,1.0102,0.0500,0.2000,ARITHMETIC,0.0155,0.0147,0.0163
0.9000,1.1967,0.0500,0.2000,ARITHMETIC,0.0208,0.0198,0.0218
0.9000,1.1276,0.0500,0.2000,ARITHMETIC,0.0192,0.0182,0.0201
0.9000,1.3605,0.0500,0.2000,ARITHMETIC,0.0230,0.0219,0.0241
0.9000,0.6078,0.0500,0.2000,ARITHMETIC,0.0072,0.0067,0.0077
0.9000,1.0617,0.0500,0.2000,ARITHMETIC,0.0165,0.0156,0.0174
0.9000,1.3083,0.0500,0.2000,ARITHMETIC,0.0232,0.0221,0.0243
0.9000,1.2742,0.0500,0.2000,ARITHMETIC,0.0206,0.0196,0.0216
0.9000,1.2675,0.0500,0.2000,ARITHMETIC,0.0207,0.0197,0.0217
0.9000,1.4812,0.0500,0.2000,ARITHMETIC,0.0268,0.0256,0.0280
0.9000,0.5283,0.0500,0.2000,ARITHMETIC,0.0053,0.0049,0.0057
0.9000,0.6061,0.0500,0.2000,ARITHMETIC,0.0078,0.0073,0.0083
0.9000,0.6533,0.0500,0.2000,ARITHMETIC,0.0081,0.0075,0.0086
0.9000,1.0809,0.0500,0.2000,ARITHMETIC,0.0173,0.0164,0.0182
0.9000,0.9308,0.0500,0.2000,ARITHMETIC,0.0140,0.0132,0.0148
0.9000,0.5641,0.0500,0.2000,ARITHMETIC,0.0060,0.0056,0.0065
0.9000,0.7792,0.0500,0.2000,ARITHMETIC,0.0115,0.0108,0.0121
0.9000,0.8908,0.0500,0.2000,ARITHMETIC,0.0125,0.0118,0.0133
0.9000,1.0059,0.0500,0.2000,ARITHMETIC,0.0154,0.0146,0.0163
0.9000,1.2557,0.0500,0.2000,ARITHMETIC,0.0210,0.0200,0.0220
0.9000,0.9890,0.0500,0.2000,ARITHMETIC,0.0159,0.0151,0.0168
0.9000,1.3257,0.0500,0.2000,ARITHMETIC,0.0229,0.0219,0.0240
0.9000,1.0405,0.0500,0.2000,ARITHMETIC,0.0170,0.0161,0.0178
0.9000,0.8572,0.0500,0.2000,ARITHMETIC,0.0127,0.0120,0.0135
0.9000,1.3060,0.0500,0.2000,ARITHMETIC,0.0224,0.0213,0.0235
0.9000,0.6864,0.0500,0.2000,ARITHMETIC,0.0088,0.0082,0.0093
0.9000,1.3893,0.0500,0.2000,ARITHMETIC,0.0239,0.0228,0.0250
0.9000,1.1734,0.0500,0.2000,ARITHMETIC,0.0200,0.0190,0.0209
0.9000,1.4534,0.0500,0.2000,ARITHMETIC,0.0249,0.0237,0.0260
0.9000,0.7098,0.0500,0.2000,ARITHMETIC,0.0095,0.0089,0.0101
0.9000,0.7327,0.0500,0.2000,ARITHMETIC,0.0097,0.0090,0.0103
0.9000,0.9566,0.0500,0.2000,ARITHMETIC,0.0150,0.0142,0.0158
0.9000,0.6488,0.0500,0.2000,ARITHMETIC,0.0083,0.0077,0.0088
0.9000,0.5397,0.0500,0.2000,ARITHMETIC,0.0058,0.0053,0.0062
0.9000,0.8519,0.0500,0.2000,ARITHMETIC,0.0122,0.0115,0.0129
0.9000,1.2511,0.0500,0.2000,ARITHMETIC,0.0209,0.0199,0.0219
0.9000,1.3890,0.0500,0.2000,ARITHMETIC,0.0235,0.0224,0.0246
0.9000,0.7333,0.0500,0.2000,ARITHMETIC,0.0101,0.0095,0.0107
0.9000,1.4443,0.0500,0.2000,ARITHMETIC,0.0248,0.0237,0.0259
0.9000,0.5792,0.0500,0.2000,ARITHMETIC,0.0066,0.0061,0.0071
0.9000,0.5783,0.0500,0.2000,ARITHMETIC,0.0066,0.0061,0.0071
0.9000,1.2054,0.0500,0.2000,ARITHMETIC,0.0200,0.0191,0.0210
0.9000,0.5678,0.0500,0.2000,ARITHMETIC,0.0062,0.0058,0.0067
0.9000,1.4706,0.0500,0.2000,ARITHMETIC,0.0262,0.0251,0.0274
0.9000,0.7742,0.0500,0.2000,ARITHMETIC,0.0113,0.0106,0.0120
0.9000,0.6287,0.0500,0.2000,ARITHMETIC,0.0075,0.0070,0.0080
0.9000,1.2685,0.0500,0.2000,ARITHMETIC,0.0213,0.0203,0.0223
0.9000,0.9225,0.0500,0.2000,ARITHMETIC,0.0142,0.0134,0.0149
0.9000,1.4001,0.0500,0.2000,ARITHMETIC,0.0239,0.0228,0.0250
0.9000,0.9925,0.0500,0.2000,ARITHMETIC,0.0159,0.0150,0.0167
0.9000,0.5080,0.0500,0.2000,ARITHMETIC,0.0051,0.0047,0.0055
0.9000,0.6633,0.0500,0.2000,ARITHMETIC,0.0080,0.0074,0.0085
0.9000,0.5994,0.0500,0.2000,ARITHMETIC,0.0068,0.0063,0.0073
0.9000,0.6813,0.0500,0.2000,ARITHMETIC,0.0087,0.0082,0.0093
0.9000,0.7706,0.0500,0.2000,ARITHMETIC,0.0105,0.0098,0.0111
0.9000,0.5754,0.0500,0.2000,ARITHMETIC,0.0066,0.0061,0.0071
0.9000,1.3789,0.0500,0.2000,ARITHMETIC,0.0238,0.0227,0.0249
0.9000,1.1733,0.0500,0.2000,ARITHMETIC,0.0198,0.0188,0.0208
0.9000,0.9440,0.0500,0.2000,ARITHMETIC,0.0144,0.0136,0.0152
0.9000,1.3987,0.0500,0.2000,ARITHMETIC,0.0239,0.0227,0.0250
0.9000,1.1117,0.0500,0.2000,ARITHMETIC,0.0184,0.0174,0.0193
0.9000,1.1817,0.0500,0.2000,ARITHMETIC,0.0198,0.0188,0.0208
0.9000,1.2126,0.0500,0.2000,ARITHMETIC,0.0208,0.0198,0.0218
0.9000,0.9395,0.0500,0.2000,ARITHMETIC,0.0147,0.0139,0.0155
0.9000,0.7932,0.0500,0.2000,ARITHMETIC,0.0111,0.0105,0.0118
0.9000,1.3868,0.0500,0.2000,ARITHMETIC,0.0244,0.0233,0.0255
0.9000,0.8691,0.0500,0.2000,ARITHMETIC,0.0133,0.0126,0.0141
0.9000,0.9368,0.0500,0.2000,ARITHMETIC,0.0140,0.0133,0.0148
0.9000,0.7763,0.0500,0.2000,ARITHMETIC,0.0106,0.0100,0.0113
0.9000,1.0536,0.0500,0.2000,ARITHMETIC,0.0169,0.0160,0.0177
0.9000,1.0381,0.0500,0.2000,ARITHMETIC,0.0153,0.0145,0.0161
0.9000,0.9317,0.0500,0.2000,ARITHMETIC,0.0142,0.0134,0.0150
0.9000,0.8533,0.0500,0.2000,ARITHMETIC,0.0119,0.0112,0.0126
0.9000,1.0417,0.0500,0.2000,ARITHMETIC,0.0155,0.0147,0.0163
0.9000,0.8821,0.0500,0.2000,ARITHMETIC,0.0133,0.0126,0.0141
0.9000,1.2791,0.0500,0.2000,ARITHMETIC,0.0222,0.0212,0.0232
0.9000,0.6534,0.0500,0.2000,ARITHMETIC,0.0081,0.0076,0.0087
0.9000,1.2205,0.0500,0.2000,ARITHMETIC,0.0210,0.0200,0.0220
0.9000,0.7087,0.0500,0.2000,ARITHMETIC,0.0091,0.0085,0.0096
0.9000,1.4320,0.0500,0.2000,ARITHMETIC,0.0253,0.0241,0.0265
0.9000,0.8850,0.0500,0.2000,ARITHMETIC,0.0130,0.0123,0.0138
0.9000,0.8238,0.0500,0.2000,ARITHMETIC,0.0121,0.0114,0.0128
0.9000,1.4010,0.0500,0.2000,ARITHMETIC,0.0248,0.0237,0.0260
