spot_strike_ratio,ttm,risk_free_rate,volatility,avg_type,monte_carlo_price,net_price
0.8394,1.0000,0.1000,0.2000,ARITHMETIC,0.0111,0.0205
0.9805,1.0000,0.1000,0.2000,ARITHMETIC,0.0622,0.0691
0.7420,1.0000,0.1000,0.2000,ARITHMETIC,0.0018,0.0078
0.8425,1.0000,0.1000,0.2000,ARITHMETIC,0.0117,0.0211
0.5669,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0013
0.8742,1.0000,0.1000,0.2000,ARITHMETIC,0.0182,0.0284
0.9589,1.0000,0.1000,0.2000,ARITHMETIC,0.0497,0.0585
0.8712,1.0000,0.1000,0.2000,ARITHMETIC,0.0175,0.0276
1.1172,1.0000,0.1000,0.2000,ARITHMETIC,0.1671,0.1630
1.2213,1.0000,0.1000,0.2000,ARITHMETIC,0.2612,0.2560
1.3503,1.0000,0.1000,0.2000,ARITHMETIC,0.3828,0.3816
1.4722,1.0000,0.1000,0.2000,ARITHMETIC,0.4990,0.5038
0.9421,1.0000,0.1000,0.2000,ARITHMETIC,0.0416,0.0511
0.5816,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0015
0.9674,1.0000,0.1000,0.2000,ARITHMETIC,0.0543,0.0626
0.9465,1.0000,0.1000,0.2000,ARITHMETIC,0.0436,0.0530
1.4772,1.0000,0.1000,0.2000,ARITHMETIC,0.5038,0.5088
0.5149,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0007
1.3626,1.0000,0.1000,0.2000,ARITHMETIC,0.3945,0.3938
1.3861,1.0000,0.1000,0.2000,ARITHMETIC,0.4170,0.4173
1.1620,1.0000,0.1000,0.2000,ARITHMETIC,0.2068,0.2016
0.5974,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0018
0.5363,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0009
0.7228,1.0000,0.1000,0.2000,ARITHMETIC,0.0011,0.0065
0.9922,1.0000,0.1000,0.2000,ARITHMETIC,0.0695,0.0754
0.8617,1.0000,0.1000,0.2000,ARITHMETIC,0.0154,0.0253
1.1953,1.0000,0.1000,0.2000,ARITHMETIC,0.2372,0.2317
0.7981,1.0000,0.1000,0.2000,ARITHMETIC,0.0056,0.0137
1.4186,1.0000,0.1000,0.2000,ARITHMETIC,0.4479,0.4499
0.8656,1.0000,0.1000,0.2000,ARITHMETIC,0.0162,0.0262
0.7995,1.0000,0.1000,0.2000,ARITHMETIC,0.0058,0.0139
1.2521,1.0000,0.1000,0.2000,ARITHMETIC,0.2899,0.2853
0.9566,1.0000,0.1000,0.2000,ARITHMETIC,0.0485,0.0575
0.5908,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0016
0.9573,1.0000,0.1000,0.2000,ARITHMETIC,0.0489,0.0578
1.4830,1.0000,0.1000,0.2000,ARITHMETIC,0.5094,0.5147
1.3926,1.0000,0.1000,0.2000,ARITHMETIC,0.4231,0.4238
0.5783,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0014
1.0263,1.0000,0.1000,0.2000,ARITHMETIC,0.0932,0.0957
0.9318,1.0000,0.1000,0.2000,ARITHMETIC,0.0372,0.0470
0.5039,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0007
1.4675,1.0000,0.1000,0.2000,ARITHMETIC,0.4946,0.4990
0.6610,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0034
1.1186,1.0000,0.1000,0.2000,ARITHMETIC,0.1683,0.1642
1.4544,1.0000,0.1000,0.2000,ARITHMETIC,0.4820,0.4858
1.2814,1.0000,0.1000,0.2000,ARITHMETIC,0.3174,0.3137
0.7154,1.0000,0.1000,0.2000,ARITHMETIC,0.0008,0.0060
1.0397,1.0000,0.1000,0.2000,ARITHMETIC,0.1032,0.1045
1.1069,1.0000,0.1000,0.2000,ARITHMETIC,0.1582,0.1546
1.0125,1.0000,0.1000,0.2000,ARITHMETIC,0.0832,0.0871
1.3979,1.0000,0.1000,0.2000,ARITHMETIC,0.4281,0.4291
1.2792,1.0000,0.1000,0.2000,ARITHMETIC,0.3154,0.3116
1.1498,1.0000,0.1000,0.2000,ARITHMETIC,0.1958,0.1908
1.0500,1.0000,0.1000,0.2000,ARITHMETIC,0.1111,0.1116
1.2390,1.0000,0.1000,0.2000,ARITHMETIC,0.2777,0.2728
1.3643,1.0000,0.1000,0.2000,ARITHMETIC,0.3961,0.3955
0.5425,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0010
0.6855,1.0000,0.1000,0.2000,ARITHMETIC,0.0002,0.0044
1.1191,1.0000,0.1000,0.2000,ARITHMETIC,0.1688,0.1646
0.7542,1.0000,0.1000,0.2000,ARITHMETIC,0.0024,0.0089
0.7852,1.0000,0.1000,0.2000,ARITHMETIC,0.0044,0.0121
0.8579,1.0000,0.1000,0.2000,ARITHMETIC,0.0146,0.0244
1.1252,1.0000,0.1000,0.2000,ARITHMETIC,0.1740,0.1697
0.7906,1.0000,0.1000,0.2000,ARITHMETIC,0.0049,0.0128
1.1427,1.0000,0.1000,0.2000,ARITHMETIC,0.1895,0.1846
0.9953,1.0000,0.1000,0.2000,ARITHMETIC,0.0715,0.0771
1.0773,1.0000,0.1000,0.2000,ARITHMETIC,0.1332,0.1314
1.0877,1.0000,0.1000,0.2000,ARITHMETIC,0.1418,0.1394
0.5012,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0006
0.6817,1.0000,0.1000,0.2000,ARITHMETIC,0.0002,0.0042
1.1334,1.0000,0.1000,0.2000,ARITHMETIC,0.1813,0.1766
0.6316,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0025
0.7249,1.0000,0.1000,0.2000,ARITHMETIC,0.0011,0.0066
0.7990,1.0000,0.1000,0.2000,ARITHMETIC,0.0058,0.0139
1.0108,1.0000,0.1000,0.2000,ARITHMETIC,0.0820,0.0861
0.5124,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0007
1.1580,1.0000,0.1000,0.2000,ARITHMETIC,0.2032,0.1980
1.2355,1.0000,0.1000,0.2000,ARITHMETIC,0.2744,0.2695
0.8632,1.0000,0.1000,0.2000,ARITHMETIC,0.0157,0.0256
0.8517,1.0000,0.1000,0.2000,ARITHMETIC,0.0134,0.0230
0.6573,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0033
0.5980,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0018
1.4809,1.0000,0.1000,0.2000,ARITHMETIC,0.5073,0.5125
0.9473,1.0000,0.1000,0.2000,ARITHMETIC,0.0439,0.0533
1.4703,1.0000,0.1000,0.2000,ARITHMETIC,0.4972,0.5019
1.2447,1.0000,0.1000,0.2000,ARITHMETIC,0.2830,0.2782
0.9667,1.0000,0.1000,0.2000,ARITHMETIC,0.0539,0.0622
0.6524,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0031
0.5288,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0009
1.1663,1.0000,0.1000,0.2000,ARITHMETIC,0.2106,0.2054
1.0490,1.0000,0.1000,0.2000,ARITHMETIC,0.1104,0.1109
0.9274,1.0000,0.1000,0.2000,ARITHMETIC,0.0354,0.0453
1.0415,1.0000,0.1000,0.2000,ARITHMETIC,0.1046,0.1057
1.2542,1.0000,0.1000,0.2000,ARITHMETIC,0.2920,0.2874
1.1515,1.0000,0.1000,0.2000,ARITHMETIC,0.1974,0.1923
0.9259,1.0000,0.1000,0.2000,ARITHMETIC,0.0347,0.0447
1.0209,1.0000,0.1000,0.2000,ARITHMETIC,0.0893,0.0923
0.9251,1.0000,0.1000,0.2000,ARITHMETIC,0.0344,0.0444
0.8001,1.0000,0.1000,0.2000,ARITHMETIC,0.0059,0.0140
1.0029,1.0000,0.1000,0.2000,ARITHMETIC,0.0766,0.0815
0.8664,1.0000,0.1000,0.2000,ARITHMETIC,0.0164,0.0264
1.4751,1.0000,0.1000,0.2000,ARITHMETIC,0.5018,0.5067
0.6600,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0034
0.8324,1.0000,0.1000,0.2000,ARITHMETIC,0.0100,0.0192
1.2083,1.0000,0.1000,0.2000,ARITHMETIC,0.2492,0.2438
1.3513,1.0000,0.1000,0.2000,ARITHMETIC,0.3837,0.3826
0.7191,1.0000,0.1000,0.2000,ARITHMETIC,0.0009,0.0062
0.8025,1.0000,0.1000,0.2000,ARITHMETIC,0.0061,0.0143
0.6517,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0031
1.3468,1.0000,0.1000,0.2000,ARITHMETIC,0.3795,0.3781
0.9172,1.0000,0.1000,0.2000,ARITHMETIC,0.0313,0.0415
0.8259,1.0000,0.1000,0.2000,ARITHMETIC,0.0091,0.0180
0.8521,1.0000,0.1000,0.2000,ARITHMETIC,0.0135,0.0231
1.3478,1.0000,0.1000,0.2000,ARITHMETIC,0.3804,0.3791
1.0752,1.0000,0.1000,0.2000,ARITHMETIC,0.1314,0.1298
1.1775,1.0000,0.1000,0.2000,ARITHMETIC,0.2208,0.2155
1.2503,1.0000,0.1000,0.2000,ARITHMETIC,0.2882,0.2836
0.9793,1.0000,0.1000,0.2000,ARITHMETIC,0.0614,0.0685
1.1667,1.0000,0.1000,0.2000,ARITHMETIC,0.2110,0.2057
0.7279,1.0000,0.1000,0.2000,ARITHMETIC,0.0012,0.0068
1.1341,1.0000,0.1000,0.2000,ARITHMETIC,0.1819,0.1772
1.1316,1.0000,0.1000,0.2000,ARITHMETIC,0.1797,0.1751
1.3935,1.0000,0.1000,0.2000,ARITHMETIC,0.4240,0.4247
1.0249,1.0000,0.1000,0.2000,ARITHMETIC,0.0922,0.0948
1.0755,1.0000,0.1000,0.2000,ARITHMETIC,0.1317,0.1300
1.2044,1.0000,0.1000,0.2000,ARITHMETIC,0.2456,0.2402
1.4707,1.0000,0.1000,0.2000,ARITHMETIC,0.4976,0.5023
1.4017,1.0000,0.1000,0.2000,ARITHMETIC,0.4318,0.4329
0.7397,1.0000,0.1000,0.2000,ARITHMETIC,0.0017,0.0077
0.5575,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0012
0.5309,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0009
0.8964,1.0000,0.1000,0.2000,ARITHMETIC,0.0244,0.0346
0.9248,1.0000,0.1000,0.2000,ARITHMETIC,0.0343,0.0443
1.4805,1.0000,0.1000,0.2000,ARITHMETIC,0.5069,0.5121
1.0109,1.0000,0.1000,0.2000,ARITHMETIC,0.0821,0.0862
1.4053,1.0000,0.1000,0.2000,ARITHMETIC,0.4352,0.4365
0.8579,1.0000,0.1000,0.2000,ARITHMETIC,0.0146,0.0244
1.4116,1.0000,0.1000,0.2000,ARITHMETIC,0.4412,0.4428
0.7657,1.0000,0.1000,0.2000,ARITHMETIC,0.0030,0.0100
1.1253,1.0000,0.1000,0.2000,ARITHMETIC,0.1741,0.1698
1.2698,1.0000,0.1000,0.2000,ARITHMETIC,0.3066,0.3024
0.5801,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0015
0.8909,1.0000,0.1000,0.2000,ARITHMETIC,0.0228,0.0330
0.9224,1.0000,0.1000,0.2000,ARITHMETIC,0.0333,0.0434
0.6485,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0030
1.2903,1.0000,0.1000,0.2000,ARITHMETIC,0.3258,0.3224
1.4501,1.0000,0.1000,0.2000,ARITHMETIC,0.4779,0.4815
1.1822,1.0000,0.1000,0.2000,ARITHMETIC,0.2251,0.2197
0.7821,1.0000,0.1000,0.2000,ARITHMETIC,0.0041,0.0117
0.6841,1.0000,0.1000,0.2000,ARITHMETIC,0.0002,0.0043
0.9648,1.0000,0.1000,0.2000,ARITHMETIC,0.0529,0.0613
1.1653,1.0000,0.1000,0.2000,ARITHMETIC,0.2098,0.2045
1.3544,1.0000,0.1000,0.2000,ARITHMETIC,0.3867,0.3857
0.8717,1.0000,0.1000,0.2000,ARITHMETIC,0.0176,0.0277
0.9417,1.0000,0.1000,0.2000,ARITHMETIC,0.0414,0.0510
0.8358,1.0000,0.1000,0.2000,ARITHMETIC,0.0105,0.0198
0.9257,1.0000,0.1000,0.2000,ARITHMETIC,0.0347,0.0446
1.4093,1.0000,0.1000,0.2000,ARITHMETIC,0.4390,0.4405
1.2253,1.0000,0.1000,0.2000,ARITHMETIC,0.2650,0.2598
1.0940,1.0000,0.1000,0.2000,ARITHMETIC,0.1471,0.1443
0.8262,1.0000,0.1000,0.2000,ARITHMETIC,0.0091,0.0181
1.3558,1.0000,0.1000,0.2000,ARITHMETIC,0.3881,0.3871
1.0192,1.0000,0.1000,0.2000,ARITHMETIC,0.0880,0.0913
0.6878,1.0000,0.1000,0.2000,ARITHMETIC,0.0002,0.0045
1.2952,1.0000,0.1000,0.2000,ARITHMETIC,0.3304,0.3272
0.9927,1.0000,0.1000,0.2000,ARITHMETIC,0.0699,0.0757
0.8371,1.0000,0.1000,0.2000,ARITHMETIC,0.0107,0.0200
0.6312,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0025
1.2429,1.0000,0.1000,0.2000,ARITHMETIC,0.2813,0.2765
0.7372,1.0000,0.1000,0.2000,ARITHMETIC,0.0016,0.0075
0.7263,1.0000,0.1000,0.2000,ARITHMETIC,0.0012,0.0067
0.8568,1.0000,0.1000,0.2000,ARITHMETIC,0.0144,0.0241
0.7786,1.0000,0.1000,0.2000,ARITHMETIC,0.0038,0.0113
1.1854,1.0000,0.1000,0.2000,ARITHMETIC,0.2280,0.2227
1.1656,1.0000,0.1000,0.2000,ARITHMETIC,0.2100,0.2048
0.8228,1.0000,0.1000,0.2000,ARITHMETIC,0.0087,0.0175
0.7406,1.0000,0.1000,0.2000,ARITHMETIC,0.0018,0.0077
0.6960,1.0000,0.1000,0.2000,ARITHMETIC,0.0004,0.0049
1.0121,1.0000,0.1000,0.2000,ARITHMETIC,0.0829,0.0869
1.0210,1.0000,0.1000,0.2000,ARITHMETIC,0.0893,0.0924
1.3688,1.0000,0.1000,0.2000,ARITHMETIC,0.4005,0.4000
0.5528,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0011
0.7514,1.0000,0.1000,0.2000,ARITHMETIC,0.0022,0.0086
1.3665,1.0000,0.1000,0.2000,ARITHMETIC,0.3982,0.3977
0.5673,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0013
0.7321,1.0000,0.1000,0.2000,ARITHMETIC,0.0014,0.0071
0.9735,1.0000,0.1000,0.2000,ARITHMETIC,0.0579,0.0656
1.2955,1.0000,0.1000,0.2000,ARITHMETIC,0.3308,0.3275
0.8732,1.0000,0.1000,0.2000,ARITHMETIC,0.0180,0.0281
1.2986,1.0000,0.1000,0.2000,ARITHMETIC,0.3337,0.3305
0.6350,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0026
0.8601,1.0000,0.1000,0.2000,ARITHMETIC,0.0151,0.0249
1.0512,1.0000,0.1000,0.2000,ARITHMETIC,0.1121,0.1124
0.8708,1.0000,0.1000,0.2000,ARITHMETIC,0.0174,0.0275
0.7860,1.0000,0.1000,0.2000,ARITHMETIC,0.0045,0.0122
0.8327,1.0000,0.1000,0.2000,ARITHMETIC,0.0100,0.0192
0.6525,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0031
1.1241,1.0000,0.1000,0.2000,ARITHMETIC,0.1731,0.1688
1.4143,1.0000,0.1000,0.2000,ARITHMETIC,0.4438,0.4455
1.4953,1.0000,0.1000,0.2000,ARITHMETIC,0.5211,0.5271
1.3393,1.0000,0.1000,0.2000,ARITHMETIC,0.3723,0.3707
0.7343,1.0000,0.1000,0.2000,ARITHMETIC,0.0015,0.0073
0.5020,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0006
0.7752,1.0000,0.1000,0.2000,ARITHMETIC,0.0036,0.0110
0.5840,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0015
1.3103,1.0000,0.1000,0.2000,ARITHMETIC,0.3448,0.3420
0.9404,1.0000,0.1000,0.2000,ARITHMETIC,0.0409,0.0504
0.5265,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0008
0.8051,1.0000,0.1000,0.2000,ARITHMETIC,0.0064,0.0147
0.9017,1.0000,0.1000,0.2000,ARITHMETIC,0.0261,0.0363
0.6740,1.0000,0.1000,0.2000,ARITHMETIC,0.0001,0.0039
0.6683,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0037
0.7187,1.0000,0.1000,0.2000,ARITHMETIC,0.0009,0.0062
1.0116,1.0000,0.1000,0.2000,ARITHMETIC,0.0826,0.0866
0.5943,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0017
1.2022,1.0000,0.1000,0.2000,ARITHMETIC,0.2435,0.2381
1.3401,1.0000,0.1000,0.2000,ARITHMETIC,0.3731,0.3715
0.6668,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0036
1.1614,1.0000,0.1000,0.2000,ARITHMETIC,0.2062,0.2010
0.8394,1.0000,0.1000,0.2000,ARITHMETIC,0.0111,0.0205
1.0972,1.0000,0.1000,0.2000,ARITHMETIC,0.1498,0.1468
0.8131,1.0000,0.1000,0.2000,ARITHMETIC,0.0074,0.0159
0.9230,1.0000,0.1000,0.2000,ARITHMETIC,0.0335,0.0436
0.9996,1.0000,0.1000,0.2000,ARITHMETIC,0.0743,0.0796
0.8879,1.0000,0.1000,0.2000,ARITHMETIC,0.0219,0.0321
1.4472,1.0000,0.1000,0.2000,ARITHMETIC,0.4752,0.4786
1.1257,1.0000,0.1000,0.2000,ARITHMETIC,0.1745,0.1701
0.7172,1.0000,0.1000,0.2000,ARITHMETIC,0.0009,0.0061
0.5229,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0008
1.2594,1.0000,0.1000,0.2000,ARITHMETIC,0.2968,0.2924
1.3622,1.0000,0.1000,0.2000,ARITHMETIC,0.3941,0.3934
0.6441,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0029
1.4493,1.0000,0.1000,0.2000,ARITHMETIC,0.4771,0.4807
0.7174,1.0000,0.1000,0.2000,ARITHMETIC,0.0009,0.0061
0.8555,1.0000,0.1000,0.2000,ARITHMETIC,0.0141,0.0239
0.8076,1.0000,0.1000,0.2000,ARITHMETIC,0.0067,0.0151
0.7510,1.0000,0.1000,0.2000,ARITHMETIC,0.0022,0.0086
1.1988,1.0000,0.1000,0.2000,ARITHMETIC,0.2404,0.2350
0.5917,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0017
1.1886,1.0000,0.1000,0.2000,ARITHMETIC,0.2310,0.2256
0.6822,1.0000,0.1000,0.2000,ARITHMETIC,0.0002,0.0043
0.9589,1.0000,0.1000,0.2000,ARITHMETIC,0.0497,0.0585
1.4706,1.0000,0.1000,0.2000,ARITHMETIC,0.4974,0.5022
1.0971,1.0000,0.1000,0.2000,ARITHMETIC,0.1497,0.1467
1.1919,1.0000,0.1000,0.2000,ARITHMETIC,0.2340,0.2286
1.0284,1.0000,0.1000,0.2000,ARITHMETIC,0.0948,0.0971
0.6260,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0024
1.3907,1.0000,0.1000,0.2000,ARITHMETIC,0.4213,0.4219
1.0238,1.0000,0.1000,0.2000,ARITHMETIC,0.0914,0.0941
0.7717,1.0000,0.1000,0.2000,ARITHMETIC,0.0033,0.0106
0.9191,1.0000,0.1000,0.2000,ARITHMETIC,0.0320,0.0422
0.8571,1.0000,0.1000,0.2000,ARITHMETIC,0.0145,0.0242
1.4124,1.0000,0.1000,0.2000,ARITHMETIC,0.4420,0.4436
1.0526,1.0000,0.1000,0.2000,ARITHMETIC,0.1132,0.1134
1.0671,1.0000,0.1000,0.2000,ARITHMETIC,0.1248,0.1238
0.9203,1.0000,0.1000,0.2000,ARITHMETIC,0.0325,0.0426
0.7131,1.0000,0.1000,0.2000,ARITHMETIC,0.0008,0.0058
1.2735,1.0000,0.1000,0.2000,ARITHMETIC,0.3101,0.3060
1.4819,1.0000,0.1000,0.2000,ARITHMETIC,0.5082,0.5135
1.1748,1.0000,0.1000,0.2000,ARITHMETIC,0.2184,0.2130
0.5325,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0009
1.2512,1.0000,0.1000,0.2000,ARITHMETIC,0.2891,0.2845
0.6023,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0019
0.5140,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0007
1.4588,1.0000,0.1000,0.2000,ARITHMETIC,0.4862,0.4903
0.9237,1.0000,0.1000,0.2000,ARITHMETIC,0.0338,0.0439
1.2041,1.0000,0.1000,0.2000,ARITHMETIC,0.2453,0.2399
0.5871,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0016
0.8438,1.0000,0.1000,0.2000,ARITHMETIC,0.0119,0.0214
0.6533,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0032
1.4028,1.0000,0.1000,0.2000,ARITHMETIC,0.4329,0.4340
0.7291,1.0000,0.1000,0.2000,ARITHMETIC,0.0013,0.0069
1.2437,1.0000,0.1000,0.2000,ARITHMETIC,0.2821,0.2773
0.6359,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0026
1.3678,1.0000,0.1000,0.2000,ARITHMETIC,0.3995,0.3990
1.1587,1.0000,0.1000,0.2000,ARITHMETIC,0.2038,0.1986
1.4537,1.0000,0.1000,0.2000,ARITHMETIC,0.4814,0.4851
1.1538,1.0000,0.1000,0.2000,ARITHMETIC,0.1994,0.1943
0.5436,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0010
1.2654,1.0000,0.1000,0.2000,ARITHMETIC,0.3025,0.2982
1.3441,1.0000,0.1000,0.2000,ARITHMETIC,0.3769,0.3754
0.7553,1.0000,0.1000,0.2000,ARITHMETIC,0.0024,0.0090
0.6376,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0027
0.5018,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0006
0.9385,1.0000,0.1000,0.2000,ARITHMETIC,0.0400,0.0496
0.8947,1.0000,0.1000,0.2000,ARITHMETIC,0.0239,0.0341
1.4081,1.0000,0.1000,0.2000,ARITHMETIC,0.4379,0.4393
0.7362,1.0000,0.1000,0.2000,ARITHMETIC,0.0016,0.0074
1.1172,1.0000,0.1000,0.2000,ARITHMETIC,0.1671,0.1630
1.4829,1.0000,0.1000,0.2000,ARITHMETIC,0.5092,0.5146
1.4505,1.0000,0.1000,0.2000,ARITHMETIC,0.4783,0.4819
1.2458,1.0000,0.1000,0.2000,ARITHMETIC,0.2840,0.2793
0.8613,1.0000,0.1000,0.2000,ARITHMETIC,0.0153,0.0252
0.5508,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0011
0.9735,1.0000,0.1000,0.2000,ARITHMETIC,0.0579,0.0656
0.5755,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0014
0.6011,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0018
0.7384,1.0000,0.1000,0.2000,ARITHMETIC,0.0017,0.0076
1.3894,1.0000,0.1000,0.2000,ARITHMETIC,0.4201,0.4206
0.6591,1.0000,0.1000,0.2000,ARITHMETIC,0.0000,0.0033
1.3164,1.0000,0.1000,0.2000,ARITHMETIC,0.3506,0.3480
1.1821,1.0000,0.1000,0.2000,ARITHMETIC,0.2251,0.2196
1.4396,1.0000,0.1000,0.2000,ARITHMETIC,0.4679,0.4709
0.9945,1.0000,0.1000,0.2000,ARITHMETIC,0.0710,0.0767
0.9193,1.0000,0.1000,0.2000,ARITHMETIC,0.0321,0.0423
1.1005,1.0000,0.1000,0.2000,ARITHMETIC,0.1526,0.1494
0.9929,1.0000,0.1000,0.2000,ARITHMETIC,0.0700,0.0758
1.2438,1.0000,0.1000,0.2000,ARITHMETIC,0.2822,0.2774
0.8803,1.0000,0.1000,0.2000,ARITHMETIC,0.0198,0.0300
1.4389,1.0000,0.1000,0.2000,ARITHMETIC,0.4672,0.4702
