spot_strike_ratio,ttm,risk_free_rate,volatility,avg_type,monte_carlo_price,net_price
1.0000,1.0000,0.1000,0.1496,ARITHMETIC,0.0640,0.0641
1.0000,1.0000,0.1000,0.3844,ARITHMETIC,0.1174,0.1179
1.0000,1.0000,0.1000,0.4287,ARITHMETIC,0.1283,0.1291
1.0000,1.0000,0.1000,0.3093,ARITHMETIC,0.0996,0.0992
1.0000,1.0000,0.1000,0.0581,ARITHMETIC,0.0486,0.0487
1.0000,1.0000,0.1000,0.0728,ARITHMETIC,0.0503,0.0509
1.0000,1.0000,0.1000,0.3598,ARITHMETIC,0.1115,0.1118
1.0000,1.0000,0.1000,0.1695,ARITHMETIC,0.0681,0.0679
1.0000,1.0000,0.1000,0.1206,ARITHMETIC,0.0583,0.0588
1.0000,1.0000,0.1000,0.0770,ARITHMETIC,0.0509,0.0516
1.0000,1.0000,0.1000,0.1477,ARITHMETIC,0.0636,0.0637
1.0000,1.0000,0.1000,0.3910,ARITHMETIC,0.1190,0.1196
1.0000,1.0000,0.1000,0.2907,ARITHMETIC,0.0953,0.0947
1.0000,1.0000,0.1000,0.1125,ARITHMETIC,0.0568,0.0574
1.0000,1.0000,0.1000,0.3078,ARITHMETIC,0.0993,0.0988
1.0000,1.0000,0.1000,0.1652,ARITHMETIC,0.0672,0.0671
1.0000,1.0000,0.1000,0.3857,ARITHMETIC,0.1178,0.1183
1.0000,1.0000,0.1000,0.4209,ARITHMETIC,0.1264,0.1271
1.0000,1.0000,0.1000,0.1612,ARITHMETIC,0.0664,0.0663
1.0000,1.0000,0.1000,0.3455,ARITHMETIC,0.1081,0.1082
1.0000,1.0000,0.1000,0.1404,ARITHMETIC,0.0622,0.0624
1.0000,1.0000,0.1000,0.3198,ARITHMETIC,0.1021,0.1018
1.0000,1.0000,0.1000,0.3451,ARITHMETIC,0.1080,0.1081
1.0000,1.0000,0.1000,0.3571,ARITHMETIC,0.1109,0.1111
1.0000,1.0000,0.1000,0.1601,ARITHMETIC,0.0662,0.0661
1.0000,1.0000,0.1000,0.2512,ARITHMETIC,0.0862,0.0854
1.0000,1.0000,0.1000,0.2939,ARITHMETIC,0.0960,0.0955
1.0000,1.0000,0.1000,0.0697,ARITHMETIC,0.0499,0.0504
1.0000,1.0000,0.1000,0.4159,ARITHMETIC,0.1251,0.1259
1.0000,1.0000,0.1000,0.0659,ARITHMETIC,0.0495,0.0499
1.0000,1.0000,0.1000,0.2603,ARITHMETIC,0.0882,0.0875
1.0000,1.0000,0.1000,0.1516,ARITHMETIC,0.0644,0.0645
1.0000,1.0000,0.1000,0.1617,ARITHMETIC,0.0665,0.0664
1.0000,1.0000,0.1000,0.3348,ARITHMETIC,0.1056,0.1055
1.0000,1.0000,0.1000,0.3286,ARITHMETIC,0.1042,0.1040
1.0000,1.0000,0.1000,0.4692,ARITHMETIC,0.1385,0.1390
1.0000,1.0000,0.1000,0.1477,ARITHMETIC,0.0636,0.0637
1.0000,1.0000,0.1000,0.3910,ARITHMETIC,0.1190,0.1196
1.0000,1.0000,0.1000,0.3896,ARITHMETIC,0.1187,0.1193
1.0000,1.0000,0.1000,0.2754,ARITHMETIC,0.0917,0.0911
1.0000,1.0000,0.1000,0.5332,ARITHMETIC,0.1549,0.1540
1.0000,1.0000,0.1000,0.4654,ARITHMETIC,0.1375,0.1381
1.0000,1.0000,0.1000,0.1894,ARITHMETIC,0.0723,0.0719
1.0000,1.0000,0.1000,0.1353,ARITHMETIC,0.0612,0.0614
1.0000,1.0000,0.1000,0.4242,ARITHMETIC,0.1272,0.1279
1.0000,1.0000,0.1000,0.3272,ARITHMETIC,0.1038,0.1036
1.0000,1.0000,0.1000,0.4404,ARITHMETIC,0.1312,0.1320
1.0000,1.0000,0.1000,0.3891,ARITHMETIC,0.1186,0.1191
1.0000,1.0000,0.1000,0.4454,ARITHMETIC,0.1325,0.1332
1.0000,1.0000,0.1000,0.3121,ARITHMETIC,0.1003,0.0999
1.0000,1.0000,0.1000,0.5048,ARITHMETIC,0.1476,0.1475
1.0000,1.0000,0.1000,0.1434,ARITHMETIC,0.0628,0.0629
1.0000,1.0000,0.1000,0.1319,ARITHMETIC,0.0605,0.0608
1.0000,1.0000,0.1000,0.4188,ARITHMETIC,0.1258,0.1266
1.0000,1.0000,0.1000,0.0771,ARITHMETIC,0.0509,0.0516
1.0000,1.0000,0.1000,0.4575,ARITHMETIC,0.1355,0.1362
1.0000,1.0000,0.1000,0.5394,ARITHMETIC,0.1565,0.1554
1.0000,1.0000,0.1000,0.4249,ARITHMETIC,0.1274,0.1281
1.0000,1.0000,0.1000,0.4521,ARITHMETIC,0.1342,0.1349
1.0000,1.0000,0.1000,0.0714,ARITHMETIC,0.0502,0.0507
1.0000,1.0000,0.1000,0.1740,ARITHMETIC,0.0690,0.0688
1.0000,1.0000,0.1000,0.1748,ARITHMETIC,0.0692,0.0690
1.0000,1.0000,0.1000,0.3122,ARITHMETIC,0.1003,0.0999
1.0000,1.0000,0.1000,0.5248,ARITHMETIC,0.1527,0.1521
1.0000,1.0000,0.1000,0.4118,ARITHMETIC,0.1241,0.1248
1.0000,1.0000,0.1000,0.3625,ARITHMETIC,0.1122,0.1124
1.0000,1.0000,0.1000,0.1092,ARITHMETIC,0.0562,0.0568
1.0000,1.0000,0.1000,0.5065,ARITHMETIC,0.1480,0.1479
1.0000,1.0000,0.1000,0.5489,ARITHMETIC,0.1589,0.1574
1.0000,1.0000,0.1000,0.3516,ARITHMETIC,0.1096,0.1097
1.0000,1.0000,0.1000,0.2468,ARITHMETIC,0.0852,0.0844
1.0000,1.0000,0.1000,0.2083,ARITHMETIC,0.0764,0.0759
1.0000,1.0000,0.1000,0.5117,ARITHMETIC,0.1493,0.1491
1.0000,1.0000,0.1000,0.1774,ARITHMETIC,0.0697,0.0695
1.0000,1.0000,0.1000,0.1219,ARITHMETIC,0.0585,0.0590
1.0000,1.0000,0.1000,0.1959,ARITHMETIC,0.0737,0.0733
1.0000,1.0000,0.1000,0.2240,ARITHMETIC,0.0799,0.0793
1.0000,1.0000,0.1000,0.5247,ARITHMETIC,0.1527,0.1521
1.0000,1.0000,0.1000,0.4572,ARITHMETIC,0.1355,0.1361
1.0000,1.0000,0.1000,0.2946,ARITHMETIC,0.0962,0.0956
1.0000,1.0000,0.1000,0.4744,ARITHMETIC,0.1398,0.1403
1.0000,1.0000,0.1000,0.3031,ARITHMETIC,0.0982,0.0977
1.0000,1.0000,0.1000,0.0530,ARITHMETIC,0.0481,0.0479
1.0000,1.0000,0.1000,0.2260,ARITHMETIC,0.0804,0.0798
1.0000,1.0000,0.1000,0.4093,ARITHMETIC,0.1235,0.1242
1.0000,1.0000,0.1000,0.3514,ARITHMETIC,0.1095,0.1096
1.0000,1.0000,0.1000,0.2032,ARITHMETIC,0.0753,0.0748
1.0000,1.0000,0.1000,0.4333,ARITHMETIC,0.1295,0.1302
1.0000,1.0000,0.1000,0.3981,ARITHMETIC,0.1207,0.1214
1.0000,1.0000,0.1000,0.4582,ARITHMETIC,0.1357,0.1364
1.0000,1.0000,0.1000,0.2591,ARITHMETIC,0.0880,0.0872
1.0000,1.0000,0.1000,0.0971,ARITHMETIC,0.0541,0.0548
1.0000,1.0000,0.1000,0.3927,ARITHMETIC,0.1194,0.1200
1.0000,1.0000,0.1000,0.4833,ARITHMETIC,0.1421,0.1424
1.0000,1.0000,0.1000,0.0762,ARITHMETIC,0.0508,0.0514
1.0000,1.0000,0.1000,0.5013,ARITHMETIC,0.1467,0.1467
1.0000,1.0000,0.1000,0.4874,ARITHMETIC,0.1431,0.1434
1.0000,1.0000,0.1000,0.4892,ARITHMETIC,0.1436,0.1438
1.0000,1.0000,0.1000,0.0755,ARITHMETIC,0.0507,0.0513
1.0000,1.0000,0.1000,0.2763,ARITHMETIC,0.0920,0.0913
1.0000,1.0000,0.1000,0.4893,ARITHMETIC,0.1436,0.1438
1.0000,1.0000,0.1000,0.1196,ARITHMETIC,0.0581,0.0586
1.0000,1.0000,0.1000,0.4028,ARITHMETIC,0.1219,0.1226
1.0000,1.0000,0.1000,0.4088,ARITHMETIC,0.1234,0.1241
1.0000,1.0000,0.1000,0.2224,ARITHMETIC,0.0796,0.0790
1.0000,1.0000,0.1000,0.1874,ARITHMETIC,0.0719,0.0715
1.0000,1.0000,0.1000,0.3657,ARITHMETIC,0.1129,0.1132
1.0000,1.0000,0.1000,0.1156,ARITHMETIC,0.0573,0.0579
1.0000,1.0000,0.1000,0.2454,ARITHMETIC,0.0848,0.0841
1.0000,1.0000,0.1000,0.1744,ARITHMETIC,0.0691,0.0689
1.0000,1.0000,0.1000,0.1349,ARITHMETIC,0.0611,0.0614
1.0000,1.0000,0.1000,0.2042,ARITHMETIC,0.0755,0.0750
1.0000,1.0000,0.1000,0.3658,ARITHMETIC,0.1130,0.1133
1.0000,1.0000,0.1000,0.2386,ARITHMETIC,0.0833,0.0826
1.0000,1.0000,0.1000,0.0847,ARITHMETIC,0.0521,0.0528
1.0000,1.0000,0.1000,0.3331,ARITHMETIC,0.1052,0.1051
1.0000,1.0000,0.1000,0.5272,ARITHMETIC,0.1533,0.1526
1.0000,1.0000,0.1000,0.1815,ARITHMETIC,0.0706,0.0703
1.0000,1.0000,0.1000,0.3447,ARITHMETIC,0.1080,0.1080
1.0000,1.0000,0.1000,0.3523,ARITHMETIC,0.1097,0.1099
1.0000,1.0000,0.1000,0.5068,ARITHMETIC,0.1481,0.1480
1.0000,1.0000,0.1000,0.1499,ARITHMETIC,0.0641,0.0641
1.0000,1.0000,0.1000,0.2613,ARITHMETIC,0.0885,0.0878
1.0000,1.0000,0.1000,0.1624,ARITHMETIC,0.0666,0.0665
1.0000,1.0000,0.1000,0.2049,ARITHMETIC,0.0757,0.0752
1.0000,1.0000,0.1000,0.1855,ARITHMETIC,0.0714,0.0711
1.0000,1.0000,0.1000,0.3968,ARITHMETIC,0.1204,0.1211
1.0000,1.0000,0.1000,0.3239,ARITHMETIC,0.1030,0.1028
1.0000,1.0000,0.1000,0.2020,ARITHMETIC,0.0750,0.0746
1.0000,1.0000,0.1000,0.0591,ARITHMETIC,0.0487,0.0488
1.0000,1.0000,0.1000,0.4968,ARITHMETIC,0.1455,0.1456
1.0000,1.0000,0.1000,0.3111,ARITHMETIC,0.1001,0.0997
1.0000,1.0000,0.1000,0.2938,ARITHMETIC,0.0960,0.0954
1.0000,1.0000,0.1000,0.1218,ARITHMETIC,0.0585,0.0590
1.0000,1.0000,0.1000,0.1538,ARITHMETIC,0.0649,0.0649
1.0000,1.0000,0.1000,0.0752,ARITHMETIC,0.0507,0.0513
1.0000,1.0000,0.1000,0.3917,ARITHMETIC,0.1192,0.1198
1.0000,1.0000,0.1000,0.1283,ARITHMETIC,0.0598,0.0602
1.0000,1.0000,0.1000,0.4638,ARITHMETIC,0.1371,0.1377
1.0000,1.0000,0.1000,0.1262,ARITHMETIC,0.0594,0.0598
1.0000,1.0000,0.1000,0.1184,ARITHMETIC,0.0579,0.0584
1.0000,1.0000,0.1000,0.3665,ARITHMETIC,0.1131,0.1134
1.0000,1.0000,0.1000,0.1263,ARITHMETIC,0.0594,0.0598
1.0000,1.0000,0.1000,0.4558,ARITHMETIC,0.1351,0.1358
1.0000,1.0000,0.1000,0.4406,ARITHMETIC,0.1313,0.1320
1.0000,1.0000,0.1000,0.3315,ARITHMETIC,0.1048,0.1047
1.0000,1.0000,0.1000,0.1330,ARITHMETIC,0.0607,0.0610
1.0000,1.0000,0.1000,0.2401,ARITHMETIC,0.0836,0.0829
1.0000,1.0000,0.1000,0.1814,ARITHMETIC,0.0706,0.0703
1.0000,1.0000,0.1000,0.3838,ARITHMETIC,0.1173,0.1178
1.0000,1.0000,0.1000,0.2845,ARITHMETIC,0.0938,0.0932
1.0000,1.0000,0.1000,0.3157,ARITHMETIC,0.1011,0.1008
1.0000,1.0000,0.1000,0.2686,ARITHMETIC,0.0902,0.0895
1.0000,1.0000,0.1000,0.4064,ARITHMETIC,0.1228,0.1235
1.0000,1.0000,0.1000,0.2022,ARITHMETIC,0.0751,0.0746
1.0000,1.0000,0.1000,0.3100,ARITHMETIC,0.0998,0.0994
1.0000,1.0000,0.1000,0.3207,ARITHMETIC,0.1023,0.1020
1.0000,1.0000,0.1000,0.4956,ARITHMETIC,0.1452,0.1453
1.0000,1.0000,0.1000,0.2515,ARITHMETIC,0.0862,0.0855
1.0000,1.0000,0.1000,0.5404,ARITHMETIC,0.1567,0.1556
1.0000,1.0000,0.1000,0.2277,ARITHMETIC,0.0808,0.0801
1.0000,1.0000,0.1000,0.2095,ARITHMETIC,0.0767,0.0762
1.0000,1.0000,0.1000,0.3842,ARITHMETIC,0.1174,0.1179
1.0000,1.0000,0.1000,0.3977,ARITHMETIC,0.1206,0.1213
1.0000,1.0000,0.1000,0.3226,ARITHMETIC,0.1028,0.1025
1.0000,1.0000,0.1000,0.5362,ARITHMETIC,0.1556,0.1546
1.0000,1.0000,0.1000,0.2379,ARITHMETIC,0.0831,0.0824
1.0000,1.0000,0.1000,0.3514,ARITHMETIC,0.1095,0.1096
1.0000,1.0000,0.1000,0.2726,ARITHMETIC,0.0911,0.0904
1.0000,1.0000,0.1000,0.1580,ARITHMETIC,0.0657,0.0657
1.0000,1.0000,0.1000,0.2573,ARITHMETIC,0.0876,0.0868
1.0000,1.0000,0.1000,0.3711,ARITHMETIC,0.1142,0.1146
1.0000,1.0000,0.1000,0.1558,ARITHMETIC,0.0653,0.0653
1.0000,1.0000,0.1000,0.2779,ARITHMETIC,0.0923,0.0916
1.0000,1.0000,0.1000,0.1364,ARITHMETIC,0.0614,0.0616
1.0000,1.0000,0.1000,0.3791,ARITHMETIC,0.1162,0.1166
1.0000,1.0000,0.1000,0.2275,ARITHMETIC,0.0807,0.0801
1.0000,1.0000,0.1000,0.4184,ARITHMETIC,0.1257,0.1265
1.0000,1.0000,0.1000,0.3748,ARITHMETIC,0.1151,0.1155
1.0000,1.0000,0.1000,0.5164,ARITHMETIC,0.1505,0.1502
1.0000,1.0000,0.1000,0.1972,ARITHMETIC,0.0740,0.0736
1.0000,1.0000,0.1000,0.1971,ARITHMETIC,0.0740,0.0735
1.0000,1.0000,0.1000,0.1606,ARITHMETIC,0.0663,0.0662
1.0000,1.0000,0.1000,0.1366,ARITHMETIC,0.0614,0.0617
1.0000,1.0000,0.1000,0.5411,ARITHMETIC,0.1569,0.1557
1.0000,1.0000,0.1000,0.3307,ARITHMETIC,0.1046,0.1045
1.0000,1.0000,0.1000,0.3922,ARITHMETIC,0.1193,0.1199
1.0000,1.0000,0.1000,0.1179,ARITHMETIC,0.0578,0.0583
1.0000,1.0000,0.1000,0.1611,ARITHMETIC,0.0664,0.0663
1.0000,1.0000,0.1000,0.3349,ARITHMETIC,0.1056,0.1055
1.0000,1.0000,0.1000,0.4595,ARITHMETIC,0.1360,0.1367
1.0000,1.0000,0.1000,0.2747,ARITHMETIC,0.0916,0.0909
1.0000,1.0000,0.1000,0.5277,ARITHMETIC,0.1534,0.1527
1.0000,1.0000,0.1000,0.2930,ARITHMETIC,0.0958,0.0953
1.0000,1.0000,0.1000,0.3358,ARITHMETIC,0.1058,0.1057
1.0000,1.0000,0.1000,0.1937,ARITHMETIC,0.0732,0.0728
1.0000,1.0000,0.1000,0.4650,ARITHMETIC,0.1374,0.1380
1.0000,1.0000,0.1000,0.5268,ARITHMETIC,0.1532,0.1525
1.0000,1.0000,0.1000,0.1969,ARITHMETIC,0.0739,0.0735
1.0000,1.0000,0.1000,0.3292,ARITHMETIC,0.1043,0.1041
1.0000,1.0000,0.1000,0.4410,ARITHMETIC,0.1314,0.1321
1.0000,1.0000,0.1000,0.0669,ARITHMETIC,0.0496,0.0500
1.0000,1.0000,0.1000,0.3203,ARITHMETIC,0.1022,0.1019
1.0000,1.0000,0.1000,0.3330,ARITHMETIC,0.1052,0.1051
1.0000,1.0000,0.1000,0.2696,ARITHMETIC,0.0904,0.0897
1.0000,1.0000,0.1000,0.0588,ARITHMETIC,0.0487,0.0488
1.0000,1.0000,0.1000,0.1521,ARITHMETIC,0.0645,0.0646
1.0000,1.0000,0.1000,0.1044,ARITHMETIC,0.0553,0.0560
1.0000,1.0000,0.1000,0.1135,ARITHMETIC,0.0569,0.0576
1.0000,1.0000,0.1000,0.3122,ARITHMETIC,0.1003,0.0999
1.0000,1.0000,0.1000,0.0530,ARITHMETIC,0.0481,0.0479
1.0000,1.0000,0.1000,0.5364,ARITHMETIC,0.1557,0.1547
1.0000,1.0000,0.1000,0.2465,ARITHMETIC,0.0851,0.0843
1.0000,1.0000,0.1000,0.3616,ARITHMETIC,0.1120,0.1122
1.0000,1.0000,0.1000,0.4286,ARITHMETIC,0.1283,0.1290
1.0000,1.0000,0.1000,0.3354,ARITHMETIC,0.1058,0.1056
1.0000,1.0000,0.1000,0.5056,ARITHMETIC,0.1478,0.1477
1.0000,1.0000,0.1000,0.1733,ARITHMETIC,0.0689,0.0687
1.0000,1.0000,0.1000,0.2164,ARITHMETIC,0.0782,0.0777
1.0000,1.0000,0.1000,0.1754,ARITHMETIC,0.0693,0.0691
1.0000,1.0000,0.1000,0.4931,ARITHMETIC,0.1446,0.1447
1.0000,1.0000,0.1000,0.4500,ARITHMETIC,0.1337,0.1343
1.0000,1.0000,0.1000,0.5023,ARITHMETIC,0.1469,0.1469
1.0000,1.0000,0.1000,0.4829,ARITHMETIC,0.1420,0.1423
1.0000,1.0000,0.1000,0.4846,ARITHMETIC,0.1424,0.1427
1.0000,1.0000,0.1000,0.3975,ARITHMETIC,0.1206,0.1212
1.0000,1.0000,0.1000,0.4508,ARITHMETIC,0.1339,0.1345
1.0000,1.0000,0.1000,0.5275,ARITHMETIC,0.1534,0.1527
1.0000,1.0000,0.1000,0.1399,ARITHMETIC,0.0621,0.0623
1.0000,1.0000,0.1000,0.0681,ARITHMETIC,0.0497,0.0502
1.0000,1.0000,0.1000,0.3453,ARITHMETIC,0.1081,0.1081
1.0000,1.0000,0.1000,0.3188,ARITHMETIC,0.1019,0.1015
1.0000,1.0000,0.1000,0.0529,ARITHMETIC,0.0481,0.0479
1.0000,1.0000,0.1000,0.5099,ARITHMETIC,0.1489,0.1487
1.0000,1.0000,0.1000,0.3692,ARITHMETIC,0.1138,0.1141
1.0000,1.0000,0.1000,0.2971,ARITHMETIC,0.0968,0.0962
1.0000,1.0000,0.1000,0.4520,ARITHMETIC,0.1342,0.1348
1.0000,1.0000,0.1000,0.2739,ARITHMETIC,0.0914,0.0907
1.0000,1.0000,0.1000,0.4278,ARITHMETIC,0.1281,0.1288
1.0000,1.0000,0.1000,0.4771,ARITHMETIC,0.1405,0.1409
1.0000,1.0000,0.1000,0.4485,ARITHMETIC,0.1333,0.1340
1.0000,1.0000,0.1000,0.2009,ARITHMETIC,0.0748,0.0743
1.0000,1.0000,0.1000,0.1106,ARITHMETIC,0.0564,0.0571
1.0000,1.0000,0.1000,0.2071,ARITHMETIC,0.0762,0.0757
1.0000,1.0000,0.1000,0.3887,ARITHMETIC,0.1185,0.1190
1.0000,1.0000,0.1000,0.4205,ARITHMETIC,0.1263,0.1270
1.0000,1.0000,0.1000,0.2406,ARITHMETIC,0.0837,0.0830
1.0000,1.0000,0.1000,0.3908,ARITHMETIC,0.1190,0.1196
1.0000,1.0000,0.1000,0.4789,ARITHMETIC,0.1410,0.1414
1.0000,1.0000,0.1000,0.1270,ARITHMETIC,0.0595,0.0599
1.0000,1.0000,0.1000,0.2479,ARITHMETIC,0.0854,0.0847
1.0000,1.0000,0.1000,0.1804,ARITHMETIC,0.0704,0.0701
1.0000,1.0000,0.1000,0.5157,ARITHMETIC,0.1504,0.1500
1.0000,1.0000,0.1000,0.2575,ARITHMETIC,0.0876,0.0869
1.0000,1.0000,0.1000,0.1897,ARITHMETIC,0.0724,0.0720
1.0000,1.0000,0.1000,0.2731,ARITHMETIC,0.0912,0.0905
1.0000,1.0000,0.1000,0.5397,ARITHMETIC,0.1566,0.1554
1.0000,1.0000,0.1000,0.2846,ARITHMETIC,0.0939,0.0932
1.0000,1.0000,0.1000,0.0581,ARITHMETIC,0.0486,0.0487
1.0000,1.0000,0.1000,0.4872,ARITHMETIC,0.1431,0.1433
1.0000,1.0000,0.1000,0.2251,ARITHMETIC,0.0802,0.0796
1.0000,1.0000,0.1000,0.1537,ARITHMETIC,0.0648,0.0649
1.0000,1.0000,0.1000,0.4850,ARITHMETIC,0.1425,0.1428
1.0000,1.0000,0.1000,0.3281,ARITHMETIC,0.1040,0.1038
1.0000,1.0000,0.1000,0.3444,ARITHMETIC,0.1079,0.1079
1.0000,1.0000,0.1000,0.1751,ARITHMETIC,0.0692,0.0690
1.0000,1.0000,0.1000,0.3846,ARITHMETIC,0.1175,0.1180
1.0000,1.0000,0.1000,0.0715,ARITHMETIC,0.0502,0.0507
1.0000,1.0000,0.1000,0.0954,ARITHMETIC,0.0538,0.0545
1.0000,1.0000,0.1000,0.1915,ARITHMETIC,0.0728,0.0724
1.0000,1.0000,0.1000,0.3096,ARITHMETIC,0.0997,0.0993
1.0000,1.0000,0.1000,0.2899,ARITHMETIC,0.0951,0.0945
1.0000,1.0000,0.1000,0.0648,ARITHMETIC,0.0494,0.0497
1.0000,1.0000,0.1000,0.1576,ARITHMETIC,0.0656,0.0656
1.0000,1.0000,0.1000,0.2113,ARITHMETIC,0.0771,0.0766
1.0000,1.0000,0.1000,0.4058,ARITHMETIC,0.1226,0.1233
1.0000,1.0000,0.1000,0.1365,ARITHMETIC,0.0614,0.0617
1.0000,1.0000,0.1000,0.3190,ARITHMETIC,0.1019,0.1016
1.0000,1.0000,0.1000,0.2782,ARITHMETIC,0.0924,0.0917
1.0000,1.0000,0.1000,0.1218,ARITHMETIC,0.0585,0.0590
1.0000,1.0000,0.1000,0.3194,ARITHMETIC,0.1020,0.1017
1.0000,1.0000,0.1000,0.4264,ARITHMETIC,0.1277,0.1285
1.0000,1.0000,0.1000,0.4934,ARITHMETIC,0.1447,0.1448
1.0000,1.0000,0.1000,0.2655,ARITHMETIC,0.0894,0.0887
1.0000,1.0000,0.1000,0.2926,ARITHMETIC,0.0957,0.0952
1.0000,1.0000,0.1000,0.0770,ARITHMETIC,0.0509,0.0516
1.0000,1.0000,0.1000,0.1017,ARITHMETIC,0.0549,0.0556
1.0000,1.0000,0.1000,0.3246,ARITHMETIC,0.1032,0.1030
1.0000,1.0000,0.1000,0.2451,ARITHMETIC,0.0848,0.0840
1.0000,1.0000,0.1000,0.3315,ARITHMETIC,0.1048,0.1047
1.0000,1.0000,0.1000,0.2017,ARITHMETIC,0.0750,0.0745
1.0000,1.0000,0.1000,0.3611,ARITHMETIC,0.1118,0.1121
1.0000,1.0000,0.1000,0.1430,ARITHMETIC,0.0627,0.0629
1.0000,1.0000,0.1000,0.3577,ARITHMETIC,0.1110,0.1112
1.0000,1.0000,0.1000,0.0805,ARITHMETIC,0.0514,0.0521
1.0000,1.0000,0.1000,0.1612,ARITHMETIC,0.0664,0.0663
1.0000,1.0000,0.1000,0.0833,ARITHMETIC,0.0519,0.0526
1.0000,1.0000,0.1000,0.3433,ARITHMETIC,0.1076,0.1076
1.0000,1.0000,0.1000,0.3273,ARITHMETIC,0.1038,0.1036
1.0000,1.0000,0.1000,0.1244,ARITHMETIC,0.0590,0.0595
1.0000,1.0000,0.1000,0.5446,ARITHMETIC,0.1578,0.1565
1.0000,1.0000,0.1000,0.4444,ARITHMETIC,0.1322,0.1330
1.0000,1.0000,0.1000,0.2545,ARITHMETIC,0.0869,0.0862
1.0000,1.0000,0.1000,0.2315,ARITHMETIC,0.0817,0.0810
1.0000,1.0000,0.1000,0.1760,ARITHMETIC,0.0694,0.0692
1.0000,1.0000,0.1000,0.2449,ARITHMETIC,0.0847,0.0840
1.0000,1.0000,0.1000,0.3554,ARITHMETIC,0.1105,0.1106
1.0000,1.0000,0.1000,0.4412,ARITHMETIC,0.1314,0.1322
1.0000,1.0000,0.1000,0.2748,ARITHMETIC,0.0916,0.0909
1.0000,1.0000,0.1000,0.3497,ARITHMETIC,0.1091,0.1092
1.0000,1.0000,0.1000,0.0627,ARITHMETIC,0.0491,0.0494
1.0000,1.0000,0.1000,0.0732,ARITHMETIC,0.0504,0.0510
1.0000,1.0000,0.1000,0.0659,ARITHMETIC,0.0495,0.0499
1.0000,1.0000,0.1000,0.3114,ARITHMETIC,0.1001,0.0997
1.0000,1.0000,0.1000,0.3722,ARITHMETIC,0.1145,0.1149
1.0000,1.0000,0.1000,0.1909,ARITHMETIC,0.0726,0.0723
1.0000,1.0000,0.1000,0.4601,ARITHMETIC,0.1362,0.1368
1.0000,1.0000,0.1000,0.2680,ARITHMETIC,0.0900,0.0893
1.0000,1.0000,0.1000,0.2711,ARITHMETIC,0.0907,0.0900
1.0000,1.0000,0.1000,0.5315,ARITHMETIC,0.1544,0.1536
1.0000,1.0000,0.1000,0.1385,ARITHMETIC,0.0618,0.0620
1.0000,1.0000,0.1000,0.3458,ARITHMETIC,0.1082,0.1082
1.0000,1.0000,0.1000,0.2130,ARITHMETIC,0.0775,0.0769
1.0000,1.0000,0.1000,0.1743,ARITHMETIC,0.0691,0.0689
1.0000,1.0000,0.1000,0.3140,ARITHMETIC,0.1007,0.1004
1.0000,1.0000,0.1000,0.3121,ARITHMETIC,0.1003,0.0999
1.0000,1.0000,0.1000,0.0934,ARITHMETIC,0.0535,0.0542
1.0000,1.0000,0.1000,0.0548,ARITHMETIC,0.0482,0.0482
1.0000,1.0000,0.1000,0.1120,ARITHMETIC,0.0567,0.0573
