spot_strike_ratio,ttm,risk_free_rate,volatility,avg_type,monte_carlo_price,net_price
1.0000,1.2867,0.1000,0.2000,ARITHMETIC,0.0881,0.0881
1.0000,0.8957,0.1000,0.2000,ARITHMETIC,0.0694,0.0695
1.0000,1.4633,0.1000,0.2000,ARITHMETIC,0.0959,0.0959
1.0000,0.6413,0.1000,0.2000,ARITHMETIC,0.0559,0.0559
1.0000,1.4782,0.1000,0.2000,ARITHMETIC,0.0966,0.0965
1.0000,0.7089,0.1000,0.2000,ARITHMETIC,0.0596,0.0596
1.0000,0.6487,0.1000,0.2000,ARITHMETIC,0.0563,0.0563
1.0000,0.8857,0.1000,0.2000,ARITHMETIC,0.0689,0.0690
1.0000,1.4219,0.1000,0.2000,ARITHMETIC,0.0941,0.0941
1.0000,1.1866,0.1000,0.2000,ARITHMETIC,0.0835,0.0835
1.0000,1.2015,0.1000,0.2000,ARITHMETIC,0.0842,0.0842
1.0000,0.7311,0.1000,0.2000,ARITHMETIC,0.0608,0.0609
1.0000,0.6060,0.1000,0.2000,ARITHMETIC,0.0539,0.0539
1.0000,1.3142,0.1000,0.2000,ARITHMETIC,0.0893,0.0894
1.0000,1.4154,0.1000,0.2000,ARITHMETIC,0.0938,0.0939
1.0000,1.0237,0.1000,0.2000,ARITHMETIC,0.0758,0.0757
1.0000,1.4097,0.1000,0.2000,ARITHMETIC,0.0936,0.0936
1.0000,0.7191,0.1000,0.2000,ARITHMETIC,0.0602,0.0602
1.0000,1.0733,0.1000,0.2000,ARITHMETIC,0.0781,0.0781
1.0000,1.3843,0.1000,0.2000,ARITHMETIC,0.0924,0.0925
1.0000,0.8600,0.1000,0.2000,ARITHMETIC,0.0676,0.0677
1.0000,0.9997,0.1000,0.2000,ARITHMETIC,0.0746,0.0746
1.0000,1.1230,0.1000,0.2000,ARITHMETIC,0.0805,0.0805
1.0000,1.0150,0.1000,0.2000,ARITHMETIC,0.0753,0.0753
1.0000,1.2925,0.1000,0.2000,ARITHMETIC,0.0883,0.0884
1.0000,1.2502,0.1000,0.2000,ARITHMETIC,0.0864,0.0864
1.0000,1.1610,0.1000,0.2000,ARITHMETIC,0.0823,0.0823
1.0000,0.6588,0.1000,0.2000,ARITHMETIC,0.0569,0.0569
1.0000,0.5603,0.1000,0.2000,ARITHMETIC,0.0513,0.0513
1.0000,1.3397,0.1000,0.2000,ARITHMETIC,0.0904,0.0905
1.0000,1.3118,0.1000,0.2000,ARITHMETIC,0.0892,0.0893
1.0000,0.8212,0.1000,0.2000,ARITHMETIC,0.0656,0.0657
1.0000,1.1812,0.1000,0.2000,ARITHMETIC,0.0832,0.0832
1.0000,0.5567,0.1000,0.2000,ARITHMETIC,0.0511,0.0511
1.0000,0.8488,0.1000,0.2000,ARITHMETIC,0.0670,0.0671
1.0000,0.7341,0.1000,0.2000,ARITHMETIC,0.0610,0.0610
1.0000,1.3487,0.1000,0.2000,ARITHMETIC,0.0908,0.0909
1.0000,0.9724,0.1000,0.2000,ARITHMETIC,0.0732,0.0733
1.0000,0.5479,0.1000,0.2000,ARITHMETIC,0.0506,0.0506
1.0000,1.2460,0.1000,0.2000,ARITHMETIC,0.0862,0.0862
1.0000,1.3710,0.1000,0.2000,ARITHMETIC,0.0918,0.0919
1.0000,1.0212,0.1000,0.2000,ARITHMETIC,0.0756,0.0756
1.0000,1.0048,0.1000,0.2000,ARITHMETIC,0.0748,0.0748
1.0000,0.8767,0.1000,0.2000,ARITHMETIC,0.0684,0.0685
1.0000,0.6070,0.1000,0.2000,ARITHMETIC,0.0540,0.0539
1.0000,1.1846,0.1000,0.2000,ARITHMETIC,0.0834,0.0834
1.0000,0.9447,0.1000,0.2000,ARITHMETIC,0.0719,0.0719
1.0000,0.7016,0.1000,0.2000,ARITHMETIC,0.0593,0.0592
1.0000,0.5009,0.1000,0.2000,ARITHMETIC,0.0478,0.0480
1.0000,1.2571,0.1000,0.2000,ARITHMETIC,0.0867,0.0868
1.0000,0.5130,0.1000,0.2000,ARITHMETIC,0.0485,0.0487
1.0000,1.2355,0.1000,0.2000,ARITHMETIC,0.0857,0.0858
1.0000,0.6166,0.1000,0.2000,ARITHMETIC,0.0545,0.0545
1.0000,0.8267,0.1000,0.2000,ARITHMETIC,0.0659,0.0659
1.0000,0.5149,0.1000,0.2000,ARITHMETIC,0.0486,0.0488
1.0000,0.8933,0.1000,0.2000,ARITHMETIC,0.0693,0.0693
1.0000,1.4545,0.1000,0.2000,ARITHMETIC,0.0955,0.0955
1.0000,0.8203,0.1000,0.2000,ARITHMETIC,0.0655,0.0656
1.0000,0.7857,0.1000,0.2000,ARITHMETIC,0.0637,0.0638
1.0000,1.1972,0.1000,0.2000,ARITHMETIC,0.0840,0.0840
1.0000,1.3863,0.1000,0.2000,ARITHMETIC,0.0925,0.0926
1.0000,0.6696,0.1000,0.2000,ARITHMETIC,0.0575,0.0575
1.0000,0.8207,0.1000,0.2000,ARITHMETIC,0.0656,0.0656
1.0000,0.5148,0.1000,0.2000,ARITHMETIC,0.0486,0.0488
1.0000,1.4511,0.1000,0.2000,ARITHMETIC,0.0954,0.0954
1.0000,0.5719,0.1000,0.2000,ARITHMETIC,0.0520,0.0519
1.0000,0.6240,0.1000,0.2000,ARITHMETIC,0.0550,0.0549
1.0000,1.0711,0.1000,0.2000,ARITHMETIC,0.0780,0.0780
1.0000,0.7316,0.1000,0.2000,ARITHMETIC,0.0609,0.0609
1.0000,1.2275,0.1000,0.2000,ARITHMETIC,0.0854,0.0854
1.0000,0.9444,0.1000,0.2000,ARITHMETIC,0.0719,0.0719
1.0000,1.3254,0.1000,0.2000,ARITHMETIC,0.0898,0.0899
1.0000,1.2234,0.1000,0.2000,ARITHMETIC,0.0852,0.0852
1.0000,1.3979,0.1000,0.2000,ARITHMETIC,0.0930,0.0931
1.0000,0.8735,0.1000,0.2000,ARITHMETIC,0.0683,0.0683
1.0000,0.6664,0.1000,0.2000,ARITHMETIC,0.0573,0.0573
1.0000,0.6612,0.1000,0.2000,ARITHMETIC,0.0570,0.0570
1.0000,0.8905,0.1000,0.2000,ARITHMETIC,0.0691,0.0692
1.0000,0.5715,0.1000,0.2000,ARITHMETIC,0.0520,0.0519
1.0000,0.8590,0.1000,0.2000,ARITHMETIC,0.0675,0.0676
1.0000,1.4214,0.1000,0.2000,ARITHMETIC,0.0941,0.0941
1.0000,0.9161,0.1000,0.2000,ARITHMETIC,0.0704,0.0705
1.0000,1.0657,0.1000,0.2000,ARITHMETIC,0.0778,0.0777
1.0000,1.1159,0.1000,0.2000,ARITHMETIC,0.0802,0.0801
1.0000,1.3083,0.1000,0.2000,ARITHMETIC,0.0890,0.0891
1.0000,1.1183,0.1000,0.2000,ARITHMETIC,0.0803,0.0803
1.0000,0.5282,0.1000,0.2000,ARITHMETIC,0.0494,0.0495
1.0000,0.8380,0.1000,0.2000,ARITHMETIC,0.0665,0.0665
1.0000,0.9870,0.1000,0.2000,ARITHMETIC,0.0740,0.0740
1.0000,0.7616,0.1000,0.2000,ARITHMETIC,0.0625,0.0625
1.0000,0.7657,0.1000,0.2000,ARITHMETIC,0.0627,0.0627
1.0000,1.1561,0.1000,0.2000,ARITHMETIC,0.0821,0.0820
1.0000,0.6324,0.1000,0.2000,ARITHMETIC,0.0554,0.0554
1.0000,1.2523,0.1000,0.2000,ARITHMETIC,0.0865,0.0865
1.0000,0.8785,0.1000,0.2000,ARITHMETIC,0.0685,0.0686
1.0000,0.5320,0.1000,0.2000,ARITHMETIC,0.0497,0.0497
1.0000,1.2640,0.1000,0.2000,ARITHMETIC,0.0870,0.0871
1.0000,0.7675,0.1000,0.2000,ARITHMETIC,0.0628,0.0628
1.0000,1.4695,0.1000,0.2000,ARITHMETIC,0.0962,0.0961
1.0000,0.7640,0.1000,0.2000,ARITHMETIC,0.0626,0.0626
1.0000,0.6868,0.1000,0.2000,ARITHMETIC,0.0584,0.0584
1.0000,0.7517,0.1000,0.2000,ARITHMETIC,0.0619,0.0620
1.0000,0.9313,0.1000,0.2000,ARITHMETIC,0.0712,0.0712
1.0000,0.9361,0.1000,0.2000,ARITHMETIC,0.0714,0.0715
1.0000,1.0836,0.1000,0.2000,ARITHMETIC,0.0786,0.0786
1.0000,0.6556,0.1000,0.2000,ARITHMETIC,0.0567,0.0567
1.0000,1.1856,0.1000,0.2000,ARITHMETIC,0.0834,0.0834
1.0000,1.3655,0.1000,0.2000,ARITHMETIC,0.0916,0.0917
1.0000,0.5593,0.1000,0.2000,ARITHMETIC,0.0513,0.0512
1.0000,1.3299,0.1000,0.2000,ARITHMETIC,0.0900,0.0901
1.0000,1.1625,0.1000,0.2000,ARITHMETIC,0.0824,0.0823
1.0000,0.7795,0.1000,0.2000,ARITHMETIC,0.0634,0.0635
1.0000,0.8325,0.1000,0.2000,ARITHMETIC,0.0662,0.0663
1.0000,0.6737,0.1000,0.2000,ARITHMETIC,0.0577,0.0577
1.0000,0.6193,0.1000,0.2000,ARITHMETIC,0.0547,0.0546
1.0000,0.5164,0.1000,0.2000,ARITHMETIC,0.0487,0.0488
1.0000,0.5134,0.1000,0.2000,ARITHMETIC,0.0485,0.0487
1.0000,1.2745,0.1000,0.2000,ARITHMETIC,0.0875,0.0876
1.0000,1.4668,0.1000,0.2000,ARITHMETIC,0.0961,0.0960
1.0000,0.8624,0.1000,0.2000,ARITHMETIC,0.0677,0.0678
1.0000,0.5895,0.1000,0.2000,ARITHMETIC,0.0530,0.0529
1.0000,0.7031,0.1000,0.2000,ARITHMETIC,0.0593,0.0593
1.0000,1.4440,0.1000,0.2000,ARITHMETIC,0.0951,0.0951
1.0000,0.5747,0.1000,0.2000,ARITHMETIC,0.0521,0.0521
1.0000,0.7022,0.1000,0.2000,ARITHMETIC,0.0593,0.0593
1.0000,1.2053,0.1000,0.2000,ARITHMETIC,0.0844,0.0844
1.0000,0.6783,0.1000,0.2000,ARITHMETIC,0.0580,0.0579
1.0000,1.3385,0.1000,0.2000,ARITHMETIC,0.0904,0.0905
1.0000,1.0625,0.1000,0.2000,ARITHMETIC,0.0776,0.0776
1.0000,0.7164,0.1000,0.2000,ARITHMETIC,0.0601,0.0601
1.0000,1.3617,0.1000,0.2000,ARITHMETIC,0.0914,0.0915
1.0000,1.3547,0.1000,0.2000,ARITHMETIC,0.0911,0.0912
1.0000,0.7971,0.1000,0.2000,ARITHMETIC,0.0643,0.0644
1.0000,1.1412,0.1000,0.2000,ARITHMETIC,0.0814,0.0813
1.0000,1.2915,0.1000,0.2000,ARITHMETIC,0.0883,0.0883
1.0000,1.1170,0.1000,0.2000,ARITHMETIC,0.0802,0.0802
1.0000,0.5179,0.1000,0.2000,ARITHMETIC,0.0488,0.0489
1.0000,1.1366,0.1000,0.2000,ARITHMETIC,0.0812,0.0811
1.0000,1.2936,0.1000,0.2000,ARITHMETIC,0.0884,0.0884
1.0000,1.3547,0.1000,0.2000,ARITHMETIC,0.0911,0.0912
1.0000,0.5529,0.1000,0.2000,ARITHMETIC,0.0509,0.0509
1.0000,0.9410,0.1000,0.2000,ARITHMETIC,0.0717,0.0717
1.0000,1.3072,0.1000,0.2000,ARITHMETIC,0.0890,0.0891
1.0000,1.1379,0.1000,0.2000,ARITHMETIC,0.0812,0.0812
1.0000,0.7145,0.1000,0.2000,ARITHMETIC,0.0599,0.0600
1.0000,1.3676,0.1000,0.2000,ARITHMETIC,0.0917,0.0918
1.0000,0.8812,0.1000,0.2000,ARITHMETIC,0.0687,0.0687
1.0000,0.7360,0.1000,0.2000,ARITHMETIC,0.0611,0.0611
1.0000,1.0192,0.1000,0.2000,ARITHMETIC,0.0755,0.0755
1.0000,0.9708,0.1000,0.2000,ARITHMETIC,0.0732,0.0732
1.0000,0.8383,0.1000,0.2000,ARITHMETIC,0.0665,0.0665
1.0000,1.3664,0.1000,0.2000,ARITHMETIC,0.0916,0.0917
1.0000,0.5877,0.1000,0.2000,ARITHMETIC,0.0529,0.0528
1.0000,0.5030,0.1000,0.2000,ARITHMETIC,0.0479,0.0481
1.0000,1.1852,0.1000,0.2000,ARITHMETIC,0.0834,0.0834
1.0000,1.1038,0.1000,0.2000,ARITHMETIC,0.0796,0.0796
1.0000,0.9059,0.1000,0.2000,ARITHMETIC,0.0699,0.0700
1.0000,1.1268,0.1000,0.2000,ARITHMETIC,0.0807,0.0807
1.0000,0.6540,0.1000,0.2000,ARITHMETIC,0.0566,0.0566
1.0000,0.5203,0.1000,0.2000,ARITHMETIC,0.0490,0.0491
1.0000,0.5130,0.1000,0.2000,ARITHMETIC,0.0485,0.0487
1.0000,0.9890,0.1000,0.2000,ARITHMETIC,0.0741,0.0741
1.0000,0.6512,0.1000,0.2000,ARITHMETIC,0.0565,0.0564
1.0000,1.3699,0.1000,0.2000,ARITHMETIC,0.0918,0.0919
1.0000,1.2434,0.1000,0.2000,ARITHMETIC,0.0861,0.0861
1.0000,0.6958,0.1000,0.2000,ARITHMETIC,0.0589,0.0589
1.0000,0.7904,0.1000,0.2000,ARITHMETIC,0.0640,0.0640
1.0000,1.1530,0.1000,0.2000,ARITHMETIC,0.0819,0.0819
1.0000,0.9565,0.1000,0.2000,ARITHMETIC,0.0725,0.0725
1.0000,1.0760,0.1000,0.2000,ARITHMETIC,0.0783,0.0782
1.0000,1.0497,0.1000,0.2000,ARITHMETIC,0.0770,0.0770
1.0000,0.8347,0.1000,0.2000,ARITHMETIC,0.0663,0.0664
1.0000,1.0701,0.1000,0.2000,ARITHMETIC,0.0780,0.0780
1.0000,0.6650,0.1000,0.2000,ARITHMETIC,0.0572,0.0572
1.0000,0.6626,0.1000,0.2000,ARITHMETIC,0.0571,0.0571
1.0000,0.8550,0.1000,0.2000,ARITHMETIC,0.0673,0.0674
1.0000,0.9693,0.1000,0.2000,ARITHMETIC,0.0731,0.0731
1.0000,1.4951,0.1000,0.2000,ARITHMETIC,0.0973,0.0972
1.0000,1.4138,0.1000,0.2000,ARITHMETIC,0.0937,0.0938
1.0000,1.1116,0.1000,0.2000,ARITHMETIC,0.0800,0.0799
1.0000,0.7096,0.1000,0.2000,ARITHMETIC,0.0597,0.0597
1.0000,0.7925,0.1000,0.2000,ARITHMETIC,0.0641,0.0642
1.0000,0.8815,0.1000,0.2000,ARITHMETIC,0.0687,0.0688
1.0000,1.3595,0.1000,0.2000,ARITHMETIC,0.0913,0.0914
1.0000,1.0379,0.1000,0.2000,ARITHMETIC,0.0764,0.0764
1.0000,1.3351,0.1000,0.2000,ARITHMETIC,0.0902,0.0903
1.0000,1.3110,0.1000,0.2000,ARITHMETIC,0.0892,0.0892
1.0000,1.4498,0.1000,0.2000,ARITHMETIC,0.0953,0.0953
1.0000,1.0055,0.1000,0.2000,ARITHMETIC,0.0749,0.0749
1.0000,1.3039,0.1000,0.2000,ARITHMETIC,0.0888,0.0889
1.0000,1.2697,0.1000,0.2000,ARITHMETIC,0.0873,0.0873
1.0000,0.7127,0.1000,0.2000,ARITHMETIC,0.0599,0.0599
1.0000,1.2776,0.1000,0.2000,ARITHMETIC,0.0877,0.0877
1.0000,1.3802,0.1000,0.2000,ARITHMETIC,0.0922,0.0923
1.0000,1.1314,0.1000,0.2000,ARITHMETIC,0.0809,0.0809
1.0000,0.8444,0.1000,0.2000,ARITHMETIC,0.0668,0.0669
1.0000,0.6759,0.1000,0.2000,ARITHMETIC,0.0578,0.0578
1.0000,0.9994,0.1000,0.2000,ARITHMETIC,0.0746,0.0746
1.0000,1.3481,0.1000,0.2000,ARITHMETIC,0.0908,0.0909
1.0000,1.0395,0.1000,0.2000,ARITHMETIC,0.0765,0.0765
1.0000,0.7330,0.1000,0.2000,ARITHMETIC,0.0609,0.0610
1.0000,0.5014,0.1000,0.2000,ARITHMETIC,0.0478,0.0480
1.0000,0.8643,0.1000,0.2000,ARITHMETIC,0.0678,0.0679
1.0000,0.7340,0.1000,0.2000,ARITHMETIC,0.0610,0.0610
1.0000,0.8330,0.1000,0.2000,ARITHMETIC,0.0662,0.0663
1.0000,1.4328,0.1000,0.2000,ARITHMETIC,0.0946,0.0946
1.0000,0.6907,0.1000,0.2000,ARITHMETIC,0.0587,0.0586
1.0000,0.9618,0.1000,0.2000,ARITHMETIC,0.0727,0.0727
1.0000,1.0996,0.1000,0.2000,ARITHMETIC,0.0794,0.0794
1.0000,0.6175,0.1000,0.2000,ARITHMETIC,0.0546,0.0545
1.0000,0.6963,0.1000,0.2000,ARITHMETIC,0.0590,0.0589
1.0000,0.7945,0.1000,0.2000,ARITHMETIC,0.0642,0.0643
1.0000,0.5806,0.1000,0.2000,ARITHMETIC,0.0525,0.0524
1.0000,0.5936,0.1000,0.2000,ARITHMETIC,0.0532,0.0532
1.0000,1.1047,0.1000,0.2000,ARITHMETIC,0.0796,0.0796
1.0000,1.3053,0.1000,0.2000,ARITHMETIC,0.0889,0.0890
1.0000,1.2670,0.1000,0.2000,ARITHMETIC,0.0872,0.0872
1.0000,1.4706,0.1000,0.2000,ARITHMETIC,0.0962,0.0962
1.0000,0.9910,0.1000,0.2000,ARITHMETIC,0.0742,0.0742
1.0000,0.8402,0.1000,0.2000,ARITHMETIC,0.0666,0.0666
1.0000,1.2792,0.1000,0.2000,ARITHMETIC,0.0877,0.0878
1.0000,0.6942,0.1000,0.2000,ARITHMETIC,0.0588,0.0588
1.0000,1.1665,0.1000,0.2000,ARITHMETIC,0.0826,0.0825
1.0000,1.2215,0.1000,0.2000,ARITHMETIC,0.0851,0.0851
1.0000,0.5300,0.1000,0.2000,ARITHMETIC,0.0495,0.0496
1.0000,1.3837,0.1000,0.2000,ARITHMETIC,0.0924,0.0925
1.0000,0.7708,0.1000,0.2000,ARITHMETIC,0.0630,0.0630
1.0000,1.4105,0.1000,0.2000,ARITHMETIC,0.0936,0.0936
1.0000,1.5000,0.1000,0.2000,ARITHMETIC,0.0975,0.0974
1.0000,1.4312,0.1000,0.2000,ARITHMETIC,0.0945,0.0945
1.0000,0.9541,0.1000,0.2000,ARITHMETIC,0.0723,0.0724
1.0000,1.4526,0.1000,0.2000,ARITHMETIC,0.0954,0.0954
1.0000,0.9542,0.1000,0.2000,ARITHMETIC,0.0723,0.0724
1.0000,1.2289,0.1000,0.2000,ARITHMETIC,0.0854,0.0855
1.0000,0.6579,0.1000,0.2000,ARITHMETIC,0.0569,0.0568
1.0000,0.6499,0.1000,0.2000,ARITHMETIC,0.0564,0.0564
1.0000,1.1468,0.1000,0.2000,ARITHMETIC,0.0816,0.0816
1.0000,0.5369,0.1000,0.2000,ARITHMETIC,0.0499,0.0500
1.0000,0.8582,0.1000,0.2000,ARITHMETIC,0.0675,0.0676
1.0000,0.7782,0.1000,0.2000,ARITHMETIC,0.0633,0.0634
1.0000,1.2876,0.1000,0.2000,ARITHMETIC,0.0881,0.0882
1.0000,0.7412,0.1000,0.2000,ARITHMETIC,0.0614,0.0614
1.0000,1.3088,0.1000,0.2000,ARITHMETIC,0.0891,0.0891
1.0000,0.6673,0.1000,0.2000,ARITHMETIC,0.0574,0.0573
1.0000,0.6366,0.1000,0.2000,ARITHMETIC,0.0557,0.0556
1.0000,1.0368,0.1000,0.2000,ARITHMETIC,0.0764,0.0764
1.0000,0.9611,0.1000,0.2000,ARITHMETIC,0.0727,0.0727
1.0000,1.0387,0.1000,0.2000,ARITHMETIC,0.0765,0.0765
1.0000,1.4212,0.1000,0.2000,ARITHMETIC,0.0941,0.0941
1.0000,1.3025,0.1000,0.2000,ARITHMETIC,0.0888,0.0888
1.0000,1.2796,0.1000,0.2000,ARITHMETIC,0.0877,0.0878
1.0000,1.4686,0.1000,0.2000,ARITHMETIC,0.0961,0.0961
1.0000,1.3087,0.1000,0.2000,ARITHMETIC,0.0891,0.0891
1.0000,1.2762,0.1000,0.2000,ARITHMETIC,0.0876,0.0876
1.0000,0.8225,0.1000,0.2000,ARITHMETIC,0.0657,0.0657
1.0000,0.8105,0.1000,0.2000,ARITHMETIC,0.0650,0.0651
1.0000,0.5671,0.1000,0.2000,ARITHMETIC,0.0517,0.0517
1.0000,0.9142,0.1000,0.2000,ARITHMETIC,0.0703,0.0704
1.0000,1.2683,0.1000,0.2000,ARITHMETIC,0.0872,0.0873
1.0000,0.5336,0.1000,0.2000,ARITHMETIC,0.0497,0.0498
1.0000,0.6820,0.1000,0.2000,ARITHMETIC,0.0582,0.0582
1.0000,1.4912,0.1000,0.2000,ARITHMETIC,0.0971,0.0970
1.0000,1.4506,0.1000,0.2000,ARITHMETIC,0.0953,0.0954
1.0000,0.5714,0.1000,0.2000,ARITHMETIC,0.0520,0.0519
1.0000,0.9605,0.1000,0.2000,ARITHMETIC,0.0727,0.0727
1.0000,0.7294,0.1000,0.2000,ARITHMETIC,0.0607,0.0608
1.0000,1.1203,0.1000,0.2000,ARITHMETIC,0.0804,0.0803
1.0000,0.7068,0.1000,0.2000,ARITHMETIC,0.0595,0.0595
1.0000,0.6703,0.1000,0.2000,ARITHMETIC,0.0575,0.0575
1.0000,0.9488,0.1000,0.2000,ARITHMETIC,0.0721,0.0721
1.0000,1.2952,0.1000,0.2000,ARITHMETIC,0.0884,0.0885
1.0000,1.2636,0.1000,0.2000,ARITHMETIC,0.0870,0.0871
1.0000,0.9248,0.1000,0.2000,ARITHMETIC,0.0709,0.0709
1.0000,1.3405,0.1000,0.2000,ARITHMETIC,0.0905,0.0906
1.0000,1.0005,0.1000,0.2000,ARITHMETIC,0.0746,0.0746
1.0000,0.7920,0.1000,0.2000,ARITHMETIC,0.0641,0.0641
1.0000,1.2022,0.1000,0.2000,ARITHMETIC,0.0842,0.0842
1.0000,0.5622,0.1000,0.2000,ARITHMETIC,0.0514,0.0514
1.0000,0.5039,0.1000,0.2000,ARITHMETIC,0.0480,0.0482
1.0000,1.0741,0.1000,0.2000,ARITHMETIC,0.0782,0.0782
1.0000,1.0699,0.1000,0.2000,ARITHMETIC,0.0780,0.0780
1.0000,0.5725,0.1000,0.2000,ARITHMETIC,0.0520,0.0520
1.0000,0.7429,0.1000,0.2000,ARITHMETIC,0.0615,0.0615
1.0000,0.6941,0.1000,0.2000,ARITHMETIC,0.0588,0.0588
1.0000,0.5544,0.1000,0.2000,ARITHMETIC,0.0510,0.0510
1.0000,1.0579,0.1000,0.2000,ARITHMETIC,0.0774,0.0774
1.0000,0.9070,0.1000,0.2000,ARITHMETIC,0.0700,0.0700
1.0000,1.3370,0.1000,0.2000,ARITHMETIC,0.0903,0.0904
1.0000,1.3408,0.1000,0.2000,ARITHMETIC,0.0905,0.0906
1.0000,1.2454,0.1000,0.2000,ARITHMETIC,0.0862,0.0862
1.0000,0.8303,0.1000,0.2000,ARITHMETIC,0.0661,0.0661
1.0000,1.3520,0.1000,0.2000,ARITHMETIC,0.0910,0.0911
1.0000,0.8481,0.1000,0.2000,ARITHMETIC,0.0670,0.0671
1.0000,0.9673,0.1000,0.2000,ARITHMETIC,0.0730,0.0730
1.0000,0.8436,0.1000,0.2000,ARITHMETIC,0.0668,0.0668
1.0000,0.7750,0.1000,0.2000,ARITHMETIC,0.0632,0.0632
1.0000,0.9000,0.1000,0.2000,ARITHMETIC,0.0696,0.0697
1.0000,0.6086,0.1000,0.2000,ARITHMETIC,0.0541,0.0540
1.0000,1.1137,0.1000,0.2000,ARITHMETIC,0.0801,0.0800
1.0000,1.4019,0.1000,0.2000,ARITHMETIC,0.0932,0.0933
1.0000,1.2315,0.1000,0.2000,ARITHMETIC,0.0856,0.0856
1.0000,0.9516,0.1000,0.2000,ARITHMETIC,0.0722,0.0722
1.0000,0.5513,0.1000,0.2000,ARITHMETIC,0.0508,0.0508
1.0000,0.5219,0.1000,0.2000,ARITHMETIC,0.0490,0.0491
1.0000,0.8532,0.1000,0.2000,ARITHMETIC,0.0672,0.0673
1.0000,0.9361,0.1000,0.2000,ARITHMETIC,0.0714,0.0715
1.0000,1.3782,0.1000,0.2000,ARITHMETIC,0.0922,0.0922
1.0000,0.5484,0.1000,0.2000,ARITHMETIC,0.0506,0.0506
1.0000,1.0210,0.1000,0.2000,ARITHMETIC,0.0756,0.0756
1.0000,1.3242,0.1000,0.2000,ARITHMETIC,0.0898,0.0898
1.0000,0.8916,0.1000,0.2000,ARITHMETIC,0.0692,0.0693
1.0000,0.7598,0.1000,0.2000,ARITHMETIC,0.0624,0.0624
1.0000,0.8642,0.1000,0.2000,ARITHMETIC,0.0678,0.0679
1.0000,1.2842,0.1000,0.2000,ARITHMETIC,0.0880,0.0880
1.0000,0.7481,0.1000,0.2000,ARITHMETIC,0.0617,0.0618
1.0000,0.6225,0.1000,0.2000,ARITHMETIC,0.0549,0.0548
1.0000,0.6323,0.1000,0.2000,ARITHMETIC,0.0554,0.0554
1.0000,1.3650,0.1000,0.2000,ARITHMETIC,0.0916,0.0917
